Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-019278,2018-05,05/01/2018 08:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3835,S BROADWAY,16, , ,3835,BROADWAY,898080.3,1002011
18-019364,2018-05,05/01/2018 08:00,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4122,FINNEY AVE,58, , ,4122,FINNEY,894202.1,1025279
18-019252,2018-05,05/01/2018 08:30,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4410,GIBSON AVE,39,APT A, ,4410,GIBSON,889255.9,1017947
18-020314,2018-05,05/01/2018 09:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1304,S 9TH ST,34, , ,1304,9TH,906226.7,1012640
18-019254,2018-05,05/01/2018 09:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5370,PERSHING AVE,47, , ,5370,PERSHING,883875.9,1024655
18-019256,2018-05,05/01/2018 10:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1401,ARLINGTON AVE,78, , ,5332,WELLS,885126.1,1031068
18-019256,2018-05,05/01/2018 10:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1401,ARLINGTON AVE,78, , ,5332,WELLS,885126.1,1031068
18-019271,2018-05,05/01/2018 10:00,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2754,KEOKUK ST,16, , ,2754,KEOKUK,896896.8,1001859
18-019257,2018-05,05/01/2018 10:05,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4660,CHIPPEWA ST,5, , ,4066,CHIPPEWA,885362.3,1003846
18-019287,2018-05,05/01/2018 10:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5517,GOODFELLOW BLVD,76, ,IN THE REAR ALLEY,5517,GOODFELLOW,889075.7,1046956
18-019259,2018-05,05/01/2018 11:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4273,PENROSE ST,68, ,@VICTIMS HOME,4273,PENROSE,897708.8,1034180
18-020625,2018-05,05/01/2018 11:00,Y, , ,1, , 10000,4,HOMICIDE,3114,FRANKLIN AVE,59, , ,3114,DELMAR,899509.6,1021943
18-019274,2018-05,05/01/2018 11:30,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,1465,S GRAND BLVD,29, ,@CARDINAL GLENNON HOSPITAL,1465,GRAND,894852.6,1015265
18-019563,2018-05,05/01/2018 11:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3521,IOWA AVE,19, , ,919,JEFFERSON,897450.1,1004253
18-019270,2018-05,05/01/2018 11:30,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",3657,DUNNICA AVE,16, , ,3657,DUNNICA,892586.6,1003000
18-019276,2018-05,05/01/2018 11:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3750,MINNESOTA AVE,19, ,CITY STREET, , ,895776.5,1003197
18-020169,2018-05,05/01/2018 11:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,956,HAMILTON AVE,48, , ,956,HAMILTON,880401.1,1029594
18-019494,2018-05,05/01/2018 11:35,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1200,MARKET ST,36, ,DEPARTMENT OF REVENUE - ROOM 111,1200,MARKET,906055.1,1017127
18-019269,2018-05,05/01/2018 11:45,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / CREIGHTON DR,88, , , , ,872839.5,1001945
18-019264,2018-05,05/01/2018 11:59,Y, , ,1, ,250000,6,LOITERING-BEGGING,0,BIRCHER BLVD / UNION BLVD,71, , , , ,891444.2,1039774
18-019339,2018-05,05/01/2018 12:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,6,N SARAH ST,38, , ,919,JEFFERSON,892778,1021017
18-019735,2018-05,05/01/2018 12:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,KEOKUK ST / S SPRING AVE,16, , , , ,892092.6,1002622
18-022781,2018-05,05/01/2018 12:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3415,CONNECTICUT ST,25, , ,3545,CONNECTICUT,894860.8,1007351
18-021504,2018-05,05/01/2018 12:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,326,WALSH ST,17, , ,326,WALSH,893913.2,995171.7
18-019272,2018-05,05/01/2018 12:03,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,N 10TH ST / CHESTNUT ST,35, , , , ,907308.8,1017547
18-019275,2018-05,05/01/2018 12:05,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5366,REBER PL,13, , , , ,883658.8,1010321
18-019290,2018-05,05/01/2018 12:26,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5215,S BROADWAY,17, , ,5215,BROADWAY,894501.4,994689.8
18-019301,2018-05,05/01/2018 12:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N COMPTON AVE / DR MARTIN LUTH,59, , , , ,899059.7,1023406
18-019281,2018-05,05/01/2018 12:35,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,3846,KEOKUK ST,16, , ,3846,GUSTINE,891383.4,1002703
18-019288,2018-05,05/01/2018 12:40,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CHOUTEAU AVE / S TUCKER BLVD,34, , , , ,905532,1014351
18-019311,2018-05,05/01/2018 12:47,Y, , ,1, , 10000,5,HOMICIDE,2524,BURD AVE,50, , , , ,885395.3,1034113
18-019284,2018-05,05/01/2018 12:48,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,509,BATES ST,1,711, ,509,BATES,892681.9,994561.8
18-022573,2018-05,05/01/2018 12:48,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,509,BATES ST,1,7-ELEVEN, ,509,BATES,892681.9,994561.8
18-019305,2018-05,05/01/2018 12:50,Y, , ,1, ,263330,3,OBSTRUCT GOVRN OP-ESCAPE/FROM CUSTODY,3516,IOWA AVE,19, , ,3516,IOWA,897664.9,1004475
18-019328,2018-05,05/01/2018 13:00,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4215,SHREVE AVE,69, , ,4215,SHREVE,893896.6,1036427
18-021835,2018-05,05/01/2018 13:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1805,S 8TH ST,21,TRINITY LUTHERAN SANCTUARY, ,812,SOULARD,905117.3,1010815
18-020912,2018-05,05/01/2018 13:07,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,2707,MCCAUSLAND AVE,10,SHELLS GAS STATION, , , ,874620.2,1012007
18-019292,2018-05,05/01/2018 13:16,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6334,LUCILLE AVE,76, , ,6334,LUCILLE,888348.6,1046301
18-019293,2018-05,05/01/2018 13:30,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
18-020310,2018-05,05/01/2018 13:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
18-019539,2018-05,05/01/2018 13:35,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2909,GRAVOIS AVE,25, , ,2909,GRAVOIS,897077.2,1008071
18-019308,2018-05,05/01/2018 13:45,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4101,W LEE AVE,68, , , , ,898587.3,1033474
18-023108,2018-05,05/01/2018 14:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1629,N 14TH ST,60,REVIVAL CENTER COGIC, ,1629,14TH,907435.6,1023063
18-019313,2018-05,05/01/2018 14:15,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,721,SCHIRMER ST,1,CENTER FOR WOMEN IN TRANSITION,ROOM 106,721,SCHIRMER,887479.5,989345.8
18-019334,2018-05,05/01/2018 14:29,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5199,PAGE BLVD,51, , , , ,886111.7,1029481
18-019318,2018-05,05/01/2018 14:30,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4216,E COTE BRILLIANTE AVE,57, , ,4216,COTE BRILLIANTE,895052.9,1027617
18-019356,2018-05,05/01/2018 14:33,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3334,S GRAND BLVD,25, , ,3334,GRAND,893668.2,1006053
18-019410,2018-05,05/01/2018 14:35,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DR MARTIN LUTHER KING DR / N S,58, , ,4101,DR. MARTIN LUTHER KIN,895465.4,1026650
18-019333,2018-05,05/01/2018 14:40,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3773,W FLORISSANT AVE,66, , ,4219,20TH,901889.4,1033476
18-019331,2018-05,05/01/2018 14:40,Y, , ,1, , 43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3560,SCOTT AVE,37,@METROLINK - GRAND,@METROLINK - GRAND,3560,SCOTT,895862.9,1018182
18-019324,2018-05,05/01/2018 14:40,Y, , ,1, , 69703,3,LARCENY-ALL OTH/FRM PRSN/UNDER $500,3017,SIDNEY ST,25, , ,3017,SIDNEY,896954.4,1010023
18-022065,2018-05,05/01/2018 14:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3017,SIDNEY ST,25, , ,3017,SIDNEY,896954.4,1010023
18-019330,2018-05,05/01/2018 14:42,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4660,CHIPPEWA ST,5, , ,4660,CHIPPEWA,885362.3,1003846
18-019351,2018-05,05/01/2018 14:45,Y, , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,3628,MCDONALD AVE,15, , ,3628,MCDONALD,893259.7,1005924
18-019326,2018-05,05/01/2018 14:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N KINGSHIGHWAY BLVD / MAPLE AV,53, , , , ,888118.1,1028778
18-019312,2018-05,05/01/2018 14:51,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,4265,ATHLONE AVE,68, ,@SCHOOL - YEATMAN,4265,ATHLONE,897803.3,1034677
18-019312,2018-05,05/01/2018 14:51,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,4265,ATHLONE AVE,68, ,@SCHOOL - YEATMAN,4265,ATHLONE,897803.3,1034677
18-019312,2018-05,05/01/2018 14:51,Y, , ,1, , 43023,6,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,4265,ATHLONE AVE,68, ,@SCHOOL - YEATMAN,4265,ATHLONE,897803.3,1034677
18-019909,2018-05,05/01/2018 14:51,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12,U-HAUL, ,1641,KINGSHIGHWAY,886712.8,1014540
18-019312,2018-05,05/01/2018 14:51,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,4265,ATHLONE AVE,68, ,@SCHOOL - YEATMAN,4265,ATHLONE,897803.3,1034677
18-019320,2018-05,05/01/2018 15:03,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / OAKLAND,39, , , , ,887511.6,1017746
18-019317,2018-05,05/01/2018 15:10,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,4001,S BROADWAY,16, , , , ,897915.2,1001017
18-022791,2018-05,05/01/2018 15:15,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3315,GRAVOIS AVE,25, , ,3315,GRAVOIS,894680.9,1006053
18-019319,2018-05,05/01/2018 15:27,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4133,OREGON AVE,16, , ,4133,OREGON,896169.9,1000329
18-019338,2018-05,05/01/2018 15:30,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5539,ORIOLE ST,72, , ,5539,ORIOLE,891921.3,1045509
18-019329,2018-05,05/01/2018 15:30,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,6155,S GRAND BLVD,1, , ,6155,GRAND,889468,994413.8
18-019338,2018-05,05/01/2018 15:30,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5539,ORIOLE ST,72, , ,5539,ORIOLE,891921.3,1045509
18-019368,2018-05,05/01/2018 15:38,Y, , ,1, , 43013,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA,2851,GRAVOIS,897916.5,1008451
18-019342,2018-05,05/01/2018 15:39,Y, , ,1, , 41203,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,6025,W FLORISSANT AVE,73, ,VACANT BUILDING,6025,FLORISSANT,891114.8,1047353
18-019359,2018-05,05/01/2018 16:00,Y, , ,1, , 41016,6,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,814,WALL ST,74, ,ON WALL,814,WALL,897287.1,1050789
18-019455,2018-05,05/01/2018 16:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,8323,CHURCH RD,74, , ,8323,CHURCH,896337.4,1048638
18-020891,2018-05,05/01/2018 16:00,Y, , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500,4550,MCPHERSON AVE,38, , ,4550,MCPHERSON,889296.3,1024447
18-019397,2018-05,05/01/2018 16:10,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3521,PENNSYLVANIA AVE,19, , ,3521,PENNSYLVANIA,896157.9,1004468
18-024301,2018-05,05/01/2018 16:14,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,2834,KEOKUK ST,16, , ,2834,KEOKUK,896437.7,1001897
18-019354,2018-05,05/01/2018 16:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1703,OFALLON ST,61, , ,1703,OFALLON,905421.5,1022269
18-019350,2018-05,05/01/2018 16:25,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2916,GRAVOIS AVE,30, ,@IMOS,2916,GRAVOIS,896983.6,1007837
18-019350,2018-05,05/01/2018 16:25,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2916,GRAVOIS AVE,30, ,@IMOS,2916,GRAVOIS,896983.6,1007837
18-019349,2018-05,05/01/2018 16:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1,FINE ARTS DR,82, ,@ART MUSEUM,1,FINE ARTS,878856.8,1021748
18-019496,2018-05,05/01/2018 16:30,Y, , ,1, , 73413,2,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,4944,FYLER AVE,14, , ,4944,FYLER,885243.3,1007282
18-019343,2018-05,05/01/2018 16:34,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,3941,KENNERLY AVE,56, , ,3941,KENNERLY,897592,1028335
18-019422,2018-05,05/01/2018 16:55,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,NORTH POINTE BLVD / PARK LN,73, , , , ,891669,1047979
18-019419,2018-05,05/01/2018 17:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5347,LINDELL BLVD,47, , , , ,883941.5,1024086
18-020525,2018-05,05/01/2018 17:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4722,S COMPTON AVE,17, , ,4722,COMPTON,894104,996726.1
18-019860,2018-05,05/01/2018 17:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4055,LACLEDE AVE,38, , ,4055,LACLEDE,892778,1021017
18-019369,2018-05,05/01/2018 17:15,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6004,MARMADUKE AVE,11, ,APT 1S,6004,MARMADUKE,880156.1,1011002
18-019375,2018-05,05/01/2018 17:30,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3700,S JEFFERSON AVE,18, ,@BUS STOP,3933,BROADWAY,898481.4,1002969
18-019366,2018-05,05/01/2018 17:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4985,LINDELL BLVD,38, ,NEAR THE CHASE PARK PLAZA POOL, , ,887401.9,1023459
18-019367,2018-05,05/01/2018 17:35,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3818,PARNELL ST,65, , ,3818,PARNELL,902736.9,1029074
18-019362,2018-05,05/01/2018 17:50,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,ALICE AVE / W FLORISSANT AVE,68, , , , ,900305.8,1034442
18-019451,2018-05,05/01/2018 18:00,Y, , ,1, , 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,5704,NATURAL BRIDGE AVE,50, , ,5704,NATURAL BRIDGE,886070.3,1038255
18-019530,2018-05,05/01/2018 18:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3329,EADS AVE,31, , ,3329,EADS,896165.8,1014170
18-019466,2018-05,05/01/2018 18:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,6327,LILLIAN AVE,76, , ,6327,LILLIAN,887528.7,1044604
18-019460,2018-05,05/01/2018 18:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4415,VISTA AVE,39, , ,4415,VISTA,888882.4,1016193
18-019400,2018-05,05/01/2018 18:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5250,W FLORISSANT AVE,71, , , , ,894594.6,1041818
18-019827,2018-05,05/01/2018 18:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",1067,BADEN PL,74, , ,1067,BADEN,895844.6,1047711
18-019384,2018-05,05/01/2018 18:10,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4902,WINONA AVE,7, ,REAR YARD,4902,WINONA,884487.4,1003881
18-019372,2018-05,05/01/2018 18:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALLS FERRY RD / MCLARAN AVE,74, , , , ,896198.1,1049403
18-019376,2018-05,05/01/2018 18:20,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,GRAVOIS AVE / MAGNOLIA AVE,30, , , , ,898453.9,1008756
18-019743,2018-05,05/01/2018 18:40,Y, , ,1, , 41012,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 2ND DEGREE,710,N 2ND ST,35,THE LOU RESTRUANT, ,710,2ND,910429,1018494
18-019380,2018-05,05/01/2018 18:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / SHREVE AVE,69, , , , ,894744.3,1037701
18-019370,2018-05,05/01/2018 18:41,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,S 8TH ST,35,BUSCH STADIUM,BASEBALL STADIUM,420,8TH,907484.9,1015799
18-019377,2018-05,05/01/2018 18:45,Y, , ,1, ,250000,4,LOITERING-BEGGING,516,OLIVE ST,35, , , , ,908819.5,1017478
18-019379,2018-05,05/01/2018 18:45,Y, , ,1, ,250000,4,LOITERING-BEGGING,721,N TUCKER BLVD,36,SHELL GAS STATION,SHELL GAS STATION,721,TUCKER,906857.6,1019492
18-019389,2018-05,05/01/2018 19:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3113,GASCONADE ST,16, , ,3113,GASCONADE,895412.7,1000898
18-019386,2018-05,05/01/2018 19:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / N KINGSHIGHWA,84, ,ALIAS KINGSHIGHWAY/EB 70, , ,892747.9,1038788
18-021124,2018-05,05/01/2018 19:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2701,CHEROKEE ST,19, ,REPORTED AT CPD,919,JEFFERSON,897983.9,1005187
18-019388,2018-05,05/01/2018 19:21,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3412,UTAH ST,25, , , , ,894684.9,1006182
18-019390,2018-05,05/01/2018 19:40,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1100,WASHINGTON AVE,35, , ,1100,WASHINGTON,0,0
18-019462,2018-05,05/01/2018 20:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5524,GRACE AVE,3, , ,5524,GRACE,890352.1,996332.4
18-022036,2018-05,05/01/2018 20:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3871,WALSH ST,5,GATEWAY CORKBALL CLUB,SIDE YARD,3871,WALSH,889384.8,998308.9
18-019398,2018-05,05/01/2018 20:20,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",400,N 4TH ST,35,MANSION HOUSE, ,400,4TH,909726.3,1018037
18-019399,2018-05,05/01/2018 20:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5215,MIMIKA AVE,76, , , , ,889050.8,1044981
18-019857,2018-05,05/01/2018 20:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6103,WANDA AVE,5, , ,3157,SUBLETTE,884687.6,997661.3
18-019402,2018-05,05/01/2018 20:50,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5527,ORIOLE AVE,72, , ,5539,ORIOLE,891666.3,1045217
18-019401,2018-05,05/01/2018 20:52,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,4640,CHIPPEWA ST,5, ,@STEAK N SHAKE - CHIPPEWA,4640,CHIPPEWA,885917.6,1004152
18-019411,2018-05,05/01/2018 21:20,Y, , ,1, , 10000,5,HOMICIDE,4337,ALDINE AVE,57, , ,4349,ALDINE,893354.1,1028286
18-019405,2018-05,05/01/2018 21:30,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3950,S BROADWAY,18, , ,3933,BROADWAY,898198.6,1001188
18-019405,2018-05,05/01/2018 21:30, , , ,-1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3950,S BROADWAY,18, , ,3933,BROADWAY,898198.6,1001188
18-019407,2018-05,05/01/2018 21:43,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3841,GILES AVE,16, , ,3851,GILES,892456.8,1002797
18-019404,2018-05,05/01/2018 21:45,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2607,GRAVOIS AVE,24, , ,2912,ARSENAL,899242.4,1009280
18-019409,2018-05,05/01/2018 22:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,784,AUBERT AVE,53, , ,787,AUBERT,888395.8,1027032
18-019409,2018-05,05/01/2018 22:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,784,AUBERT AVE,53, , ,787,AUBERT,888395.8,1027032
18-019409,2018-05,05/01/2018 22:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,784,AUBERT AVE,53, , ,787,AUBERT,888395.8,1027032
18-019409,2018-05,05/01/2018 22:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,784,AUBERT AVE,53, , ,787,AUBERT,888395.8,1027032
18-019408,2018-05,05/01/2018 22:15,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,731,HODIAMONT AVE,48, , ,731,HODIAMONT,878834.8,1027680
18-019413,2018-05,05/01/2018 22:15,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5471,VERA AVE,71, , ,5471,VERA,895919.8,1039606
18-019516,2018-05,05/01/2018 22:20,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,2831,GOODFELLOW BLVD,50, , ,2831,GOODFELLOW,884503.3,1036307
18-019515,2018-05,05/01/2018 22:20,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,2844,GOODFELLOW BLVD,50, , ,2844,GOODFELLOW,884632.3,1036265
18-019552,2018-05,05/01/2018 22:24,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,2605,HAMPTON AVE,11, ,@BAR- SOHA,2605,HAMPTON,880745.2,1011756
18-019416,2018-05,05/01/2018 22:30,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5940,JULIAN AVE,48, , ,5940,JULIAN,880568.6,1031976
18-019421,2018-05,05/01/2018 23:12,Y, , ,1, , 81000,6,ARSON-1ST DEGREE/SUCCESS,722,BADEN AVE,74, , ,722,BADEN,897340.6,1047905
18-019418,2018-05,05/01/2018 23:28,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3000,N BROADWAY,64,N BROADWAY TRUCK STOP, ,3000,BROADWAY,908288.3,1027668
18-019429,2018-05,05/01/2018 23:30,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6230,OAKLAND AVE,42, , ,5230,OAKLAND,880335.3,1018662
18-019435,2018-05,05/01/2018 23:30,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,1,UNION 70 CENTER DR,70, , ,1,UNION 70 CENTER,888553.5,1038316
18-019518,2018-05,05/01/2018 23:50,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,1402,CHOUTEAU AVE,33, , ,1402,CHOUTEAU,904719.3,1014572
