Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-020917,2019-05,05/08/2019 09:55,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1909,SEMPLE AVE,50, , ,1909,SEMPLE,885718.1,1033090
19-021981,2019-05,05/08/2019 10:05,Y, , ,1, ,112020,3,FRAUD-CREDIT DEVICE/UNDER $150,2827,TEXAS AVE,30, , ,2827,TEXAS,898782.8,1008417
19-020932,2019-05,05/08/2019 10:20,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2500,S JEFFERSON AVE,23,DOLLAR GENERAL,INSIDE STORE,2500,JEFFERSON,899523.6,1009803
19-020941,2019-05,05/08/2019 10:23,Y, , ,1, , 92000,5,SIMPLE ASSAULT-HARRASSMENT,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
19-020933,2019-05,05/08/2019 10:46,Y, , ,1, , 44015,4,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,1133,WASHINGTON AVE,35, , ,1133,WASHINGTON,907003.4,1019090
19-022089,2019-05,05/08/2019 10:57,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5020,ARLINGTON AVE,71, , ,5020,ARLINGTON,892059.8,1040851
19-020936,2019-05,05/08/2019 11:09,Y, , ,1, ,182260,3,DRUGS-POSSESSION/METHAMPHETAMINE,3548,MINNESOTA AVE,19, , , , ,895970.8,1004209
19-020939,2019-05,05/08/2019 11:15,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4210,CLAY AVE,68, , ,4200,CLAY,899510.1,1033351
19-020938,2019-05,05/08/2019 11:25,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,0,N 18TH ST / LOCUST ST,36, , , , ,904349,1019304
19-020934,2019-05,05/08/2019 11:39,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 18TH ST / CLARK AVE,36, , , , ,903906.1,1017271
19-020943,2019-05,05/08/2019 11:56,Y, , ,1, ,250000,2,LOITERING-BEGGING,1000,HAMPTON AVE,41, , , , ,881153.4,1018521
19-020959,2019-05,05/08/2019 11:59,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5590,W FLORISSANT AVE,72, , ,601,EDWIN,893144.3,1044000
19-021094,2019-05,05/08/2019 12:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2708,N FLORISSANT AVE,63, , ,2708,FLORISSANT,906058.9,1025726
19-021005,2019-05,05/08/2019 12:01,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5,RIVER BLUFF PL,17, , ,5,RIVER BLUFF,895717.4,996224.1
19-020937,2019-05,05/08/2019 12:05,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3621,PENNSYLVANIA AVE,19, , ,3621,PENNSYLVANIA,896245.8,1003992
19-020951,2019-05,05/08/2019 12:20,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2900,LEMP AVE,22, , ,2900,LEMP,901072.6,1007072
19-020960,2019-05,05/08/2019 12:25,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4050,DELMAR BLVD,38, , ,4050,DELMAR,893884.4,1023760
19-021302,2019-05,05/08/2019 12:27,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2914,MILTON BLVD,26, , ,2914,MILTON,897393.9,1010761
19-020964,2019-05,05/08/2019 13:20,Y, , ,1, , 51112,2,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3625,RUSSELL BLVD,27, ,#1130632,3625,RUSSELL,894536.4,1012354
19-020972,2019-05,05/08/2019 13:30,Y, , ,1, , 43012,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3204,GREER AVE,59, ,UPSTAIRS,3204,GREER,900809.4,1028017
19-020966,2019-05,05/08/2019 13:30,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4414,ELMBANK AVE,56, ,RESIDENCE,4414,ELMBANK,894636.2,1031751
19-021000,2019-05,05/08/2019 13:30,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,6219,ITASKA ST,8, , ,6219,ITASKA,878375.4,1002216
19-020971,2019-05,05/08/2019 13:30,Y, , ,1, ,204100,6,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,4429,FARLIN AVE,69, , ,4429,FARLIN,895846.6,1034096
19-021660,2019-05,05/08/2019 13:30,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4429,FARLIN AVE,69, , ,4429,FARLIN,895846.6,1034096
19-020962,2019-05,05/08/2019 13:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / NAGEL AVE,2, , , , ,890403.2,989301.8
19-020977,2019-05,05/08/2019 13:40,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",215,N 6TH ST,35, , , , ,908649,1017426
19-020970,2019-05,05/08/2019 13:42,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3836,IOWA AVE,16, ,ON STREET,3816,OHIO,897314.3,1002124
19-020979,2019-05,05/08/2019 13:48,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,400,N 4TH ST,35, ,LIQUOR STORE,400,4TH,909726.3,1018037
19-021576,2019-05,05/08/2019 13:52,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,932,LOUGHBOROUGH AVE,1, ,@LOUGHBOROUGH COMMONS - LOWES,932,LOUGHBOROUGH,888524.2,991611.8
19-020990,2019-05,05/08/2019 13:55,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3411,WINNEBAGO ST,19, , ,3411,WINNEBAGO,894307.9,1003757
19-021059,2019-05,05/08/2019 13:56,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4475,OSCEOLA ST,5, , ,4475,OSCEOLA,885936.9,1003667
19-020975,2019-05,05/08/2019 14:15,Y, , ,1, , 31112,4,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,1429,N 14TH ST,61,PRESERVATION SQUARE, , , ,906919.5,1022348
19-020983,2019-05,05/08/2019 14:18,Y, , ,1, ,250000,2,LOITERING-BEGGING,900,S KINGSHIGHWAY BLVD,39, ,KINGSHIGHWAY/WB40, , ,887794.9,1018553
19-020976,2019-05,05/08/2019 14:42,Y, , ,1, ,250000,4,LOITERING-BEGGING,501,WASHINGTON AVE,35, , , , ,909210.4,1018506
19-021100,2019-05,05/08/2019 15:00,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,4265,ATHLONE AVE,68, ,@SCHOOL - YEATMAN,4265,ATHLONE,897803.3,1034677
19-021167,2019-05,05/08/2019 15:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4940,SUTHERLAND AVE,7, , ,4940,SUTHERLAND,883946.9,1003235
19-020995,2019-05,05/08/2019 15:42,Y, , ,1, ,243300,3,DISORDERLY CONDUCT-OTHR DSTRB/UNNEC NOISE,3447,VIRGINIA AVE,30, , ,3400,VIRGINIA,894920.9,1005096
19-020994,2019-05,05/08/2019 15:50,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,7057,CHIPPEWA ST,9,SCHNUCKS, ,7057,CHIPPEWA,872714.9,1002363
19-021060,2019-05,05/08/2019 16:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4729,ANDERSON AVE,69, , ,4729,ANDERSON,894604.2,1036683
19-021113,2019-05,05/08/2019 16:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2766,GRAVOIS AVE,30, , ,2766,GRAVOIS,897994.3,1008382
19-021086,2019-05,05/08/2019 16:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S CARDINAL AVE / PARK AVE,31, , , , ,897612.6,1014593
19-021004,2019-05,05/08/2019 16:35,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2927,NEBRASKA AVE,25, , ,2927,NEBRASKA,897093.2,1008215
19-021004,2019-05,05/08/2019 16:35,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2927,NEBRASKA AVE,25, , ,2927,NEBRASKA,897093.2,1008215
19-021097,2019-05,05/08/2019 17:00,Y, , ,1, , 52322,4,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,3307,OLIVE ST,37,DRAKE PLAZA / KOHNER PROPERTIES, ,3307,OLIVE,898228,1020543
19-021331,2019-05,05/08/2019 17:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5019,BANCROFT AVE,7, , ,5019,BANCROFT,883546.4,1003792
19-021001,2019-05,05/08/2019 17:09,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / SALISBURY ST,65, ,ALIAS EB 70/SALISBURY, , ,906592.7,1029999
19-020999,2019-05,05/08/2019 17:14,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,N 4TH ST / CONVENTION PZ,35, , , , ,909712,1018864
19-021007,2019-05,05/08/2019 17:14,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S JEFFERSON / U.S. HIGHWAY 40,36, ,EXIT RAMP, , ,0,0
19-021002,2019-05,05/08/2019 17:22,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,4640,MORGANFORD RD,5,MORGANFORD MARKET, , , ,887060.6,1001461
19-021025,2019-05,05/08/2019 17:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4343,W FLORISSANT AVE,85,OFALLON PARC REC CENTER, ,4343,FLORISSANT,898802.6,1036778
19-021031,2019-05,05/08/2019 18:00,Y, , ,1, , 41016,3,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,2249,SHENANDOAH AVE,23, ,2ND FLOOR,2249,SHENANDOAH,899937.5,1010235
19-021095,2019-05,05/08/2019 18:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1401,CLARK AVE,36, , ,1915,OLIVE,905209.3,1017077
19-021016,2019-05,05/08/2019 18:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5074,BEACON AVE,72, , ,5074,BEACON,891614.7,1042119
19-021014,2019-05,05/08/2019 18:09,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5600,S BROADWAY,1, , , , ,894061.4,993603.2
19-021026,2019-05,05/08/2019 18:20,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3421,MERAMEC ST,16, , ,3421,MERAMEC,893711.8,1000511
19-021029,2019-05,05/08/2019 18:32,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N MARKET ST / RAUSCHENBACH AVE,60, , , , ,904284,1024944
19-021035,2019-05,05/08/2019 18:45,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,NEWBERRY TER / WALTON AVE,54, , , , ,889682.5,1027854
19-021119,2019-05,05/08/2019 19:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5232,WASHINGTON PL,38, , ,5232,WASHINGTON,885581.4,1025940
19-021155,2019-05,05/08/2019 19:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4004,HYDRAULIC AVE,16, , ,4004,HYDRAULIC,891482.6,1002161
19-021033,2019-05,05/08/2019 19:03,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3928,GARFIELD AVE,56, , ,3928,GARFIELD,896892.4,1026781
19-021030,2019-05,05/08/2019 19:05,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1531,S 8TH ST,21, , ,1531,8TH,905645.2,1011703
19-021041,2019-05,05/08/2019 19:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4700,BIRCHER BLVD,69, , , , ,895152.2,1037234
19-021050,2019-05,05/08/2019 19:50,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3825,CHILDRESS AVE,9, , ,3825,CHILDRESS,877256.8,1005553
19-021034,2019-05,05/08/2019 19:54,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,WASHINGTON AVE,35, ,WASHINGTON AVE/LUMIERE, , ,909886.5,1018271
19-021152,2019-05,05/08/2019 20:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3839,SHAW AVE,27, , ,3839,SHAW,893352.3,1013192
19-021152,2019-05,05/08/2019 20:00, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3839,SHAW AVE,27, , ,3839,SHAW,893352.3,1013192
19-021335,2019-05,05/08/2019 20:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3523,BINGHAM AVE,16, ,BINGHAM COURT APARTMENTS,3523,BINGHAM,893494.5,999826.4
19-021036,2019-05,05/08/2019 20:02,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,911,N 11TH ST,35,PARKING GARAGE,ST LOUIS PARKING,911,11TH,907634.6,1019884
19-021044,2019-05,05/08/2019 20:20,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3538,HEREFORD ST,14, , ,3538,HEREFORD,884312.4,1005750
19-021043,2019-05,05/08/2019 20:29,Y, , ,1, ,250000,1,LOITERING-BEGGING,0,IDAHO AVE / LOUGHBOROUGH AVE,1, , , , ,889259.4,991516.9
19-021070,2019-05,05/08/2019 20:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4800,ANDERSON AVE,69, , ,4855,KOSSUTH,894199.1,1036767
19-021087,2019-05,05/08/2019 20:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4630,LINDELL BLVD,38,HOTEL- COMFORT INN, ,4630,LINDELL,888466.8,1022921
19-021049,2019-05,05/08/2019 20:30,Y, , ,1, , 42011,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,2944,SHERIDAN AVE,59, , ,2944,SHERIDAN,900398.8,1023611
19-021047,2019-05,05/08/2019 20:50,Y, , ,1, , 51230,5,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,5565,CABANNE AVE,48, , ,5565,CABANNE,882838.6,1028775
19-021045,2019-05,05/08/2019 21:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / N KINGSHIGH,71, , , , ,895487.5,1040711
19-021062,2019-05,05/08/2019 21:16,Y, , ,1, , 51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,6603,MICHIGAN AVE,1, ,1ST FLOOR,6603,MICHIGAN,890873.2,991643.3
19-021058,2019-05,05/08/2019 21:28,Y, , ,1, , 10000,6,HOMICIDE,3963,LEXINGTON AVE,56, , ,3900,LEXINGTON,898549,1030531
19-021064,2019-05,05/08/2019 21:35,Y, , ,1, , 10000,6,HOMICIDE,4834,KOSSUTH AVE,69, ,APT A, , ,893192.8,1035777
19-021213,2019-05,05/08/2019 22:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3000,PARK AVE,31,KINGDOM HALL OF JEHOVAH WITNESSES, ,3000,PARK,897884.5,1014365
19-021068,2019-05,05/08/2019 22:05,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4904,PLOVER AVE,72, , ,4904,PLOVER,889792.5,1042057
19-021182,2019-05,05/08/2019 22:12,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CHAIN OF ROCKS DR / RIVERVIEW,79, , , , ,899703.3,1054363
19-021162,2019-05,05/08/2019 22:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4631,SHIRLEY PL,69, ,@NORTH PATROL DIVISION,4014,UNION,896276.9,1037001
19-021404,2019-05,05/08/2019 23:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,3531,BINGHAM AVE,16, , ,3531,BINGHAM,893358.1,999917.8
19-021873,2019-05,05/08/2019 23:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4315,CALIFORNIA AVE,17, ,APT A,4315,CALIFORNIA,896315.9,999167.4
19-021063,2019-05,05/08/2019 23:06,Y, , ,1, , 52212,5,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4336,SAINT LOUIS AVE,57, ,#1126460,4336,SAINT LOUIS,895509.1,1030138
19-021066,2019-05,05/08/2019 23:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3204,ITASKA ST,16, ,1ST FLR,3204,ITASKA,893955.3,996919.1
19-021073,2019-05,05/09/2019 00:22,Y, , ,1, , 52112,6,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,3027,N TAYLOR AVE,56,NEW CHRIST TEMPLE CHURCH, ,3027,TAYLOR,893721.4,1031890
19-023228,2019-05,05/09/2019 00:30,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2001,S 9TH ST,21, ,APT A,2001,9TH,904608.9,1010253
19-021133,2019-05,05/09/2019 00:46,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4100,PECK ST,67,HYDE PARK VILLAGE APARTMENTS, ,4100,PECK,902273,1030859
19-021082,2019-05,05/09/2019 01:30, , , ,-1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4944,CHRISTY BLVD,5, , ,4944,CHRISTY,884160.5,1001653
19-021082,2019-05,05/09/2019 01:30,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4944,CHRISTY BLVD,5, , ,4944,CHRISTY,884160.5,1001653
19-021074,2019-05,05/09/2019 01:50,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1,S BROADWAY,35,HILTON @ THE BALLPARK,@HOTEL- HILTON AT THE BALL PARK,601,CLARK,908726.1,1016735
19-021077,2019-05,05/09/2019 02:07,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / RIVER DES PERES,8, , , , ,873362.3,1002372
19-021083,2019-05,05/09/2019 03:22,Y, , ,1, , 52212,4,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3731,DR MARTIN LUTHER KING DR,59, ,#1134287,3731,DR MARTIN LUTHER KING,897494.3,1025430
19-021080,2019-05,05/09/2019 03:28,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,I 70 EASTBOUND / SAINT LOUIS A,63, ,ALIAS EB 70/ST LOUIS AVE, , ,907627,1026542
19-021084,2019-05,05/09/2019 03:30,Y, , ,1, ,204100,1,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,5604,GRAVOIS AVE,5,7-11,CONVIENENCE STORE, , ,885345.8,999210.5
19-021114,2019-05,05/09/2019 04:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4268,RED BUD AVE,68, ,GARAGE,4268,RED BUD,898360.1,1034678
19-021081,2019-05,05/09/2019 04:35,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4415,DR MARTIN LUTHER KING DR,57, ,MR J S CONSTRUCTION,4400,DR MARTIN LUTHER KING,892695.8,1028287
19-021085,2019-05,05/09/2019 06:15,Y, , ,1, , 37111,4,ROBBERY-MISC/FIREARM USED/SUCCESSFUL,3622,PAGE BLVD,77,EBONY MOTEL,@MOTEL - EBONY,3622,PAGE,897824.8,1024131
19-021227,2019-05,05/09/2019 07:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3257,LIBERTY ST,16, , ,3257,LIBERTY,893456.3,996807.3
19-021088,2019-05,05/09/2019 07:17,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,MCPHERSON AVE / WALTON AVE,38, , , , ,889004,1024800
19-021090,2019-05,05/09/2019 07:17,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / I 70 EASTBOUND,62, , , , ,909771.3,1021248
19-021154,2019-05,05/09/2019 07:30,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5344,VERNON AVE,49, , ,5344,VERNON,884678.6,1028731
19-021193,2019-05,05/09/2019 07:30,Y, , ,1, , 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,6551,SMILEY AVE,9, , ,6651,SMILEY,877007.1,1010020
19-021091,2019-05,05/09/2019 07:40,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / S VANDEV,13, , , , ,886603.8,1011974
19-021107,2019-05,05/09/2019 07:44,Y, , ,1, , 43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3421,GASCONADE ST,16, , , , ,894114.9,1001087
19-021209,2019-05,05/09/2019 08:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4528,FAIR AVE,68, , ,4528,FAIR,899520.5,1034615
19-021967,2019-05,05/09/2019 08:00,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2600,CHOUTEAU AVE,31,QUICK TRIP,SERVICE STATION,2600,CHOUTEAU,900507.7,1015458
19-023447,2019-05,05/09/2019 08:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3243,INDIANA AVE,22, , ,3243,INDIANA,899057.1,1005774
19-021183,2019-05,05/09/2019 08:15,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,0,N 8TH ST / MARKET ST,35,GATEWAY MALL PLAZA-GARAGE,@PARK- GATEWAY MALL PLAZA, , ,907795.3,1017038
19-021210,2019-05,05/09/2019 08:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6620,VERMONT AVE,1, , ,6620,VERMONT,890380.9,991797.9
19-021178,2019-05,05/09/2019 08:30,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,1807,PARK AVE,32, , ,1807,PARK,902646.8,1013711
19-021093,2019-05,05/09/2019 08:40,Y, , ,1, ,112020,2,FRAUD-CREDIT DEVICE/UNDER $150,5019,OLEATHA AVE,14, , ,5019,OLEATHA,884140.8,1006297
19-021172,2019-05,05/09/2019 09:00,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4200,ATHLONE AVE,68, , , , ,897661.3,1034279
19-021105,2019-05,05/09/2019 09:20,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4619,S 38TH ST,16,REAR, ,4619,38TH,891276.2,999809.8
19-021118,2019-05,05/09/2019 09:30,Y, , ,1, , 51111,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,5415,N EUCLID AVE,71, , ,5415,EUCLID,895302.2,1039562
19-021108,2019-05,05/09/2019 09:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,LILLIAN AVE / RIVERVIEW BLVD,72, , , , ,888961,1043676
19-021688,2019-05,05/09/2019 10:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4431,FARLIN AVE,69, , ,4431,FARLIN,895829.1,1034105
19-022456,2019-05,05/09/2019 11:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,930,HOLLY HILLS AVE,80,YMCA, ,930,HOLLY HILLS,889831.3,993186.7
19-021797,2019-05,05/09/2019 11:21,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4256,OLIVE ST,38, , ,4256,OLIVE,892103.6,1023754
19-021128,2019-05,05/09/2019 11:40,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,4330,FAIRVIEW AVE,15, ,1ST FLR,4330,FAIRVIEW,887785.8,1006065
19-021130,2019-05,05/09/2019 11:45,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3248,KNAPP ST,65, , ,3248,KNAPP,905890.7,1027897
19-021291,2019-05,05/09/2019 11:50,Y, , ,1, ,142310,3,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,3500,MINNESOTA AVE,19, , , , ,896036.5,1004839
19-021125,2019-05,05/09/2019 11:55,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, ,STREET/SIDEWALK, , ,910117.3,1019851
19-021366,2019-05,05/09/2019 12:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1400,N BROADWAY,64, , ,1400,BROADWAY,910032.7,1021401
19-022599,2019-05,05/09/2019 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4101,CLARA PL,69, , ,4101,CLARA,891990.6,1036302
19-022863,2019-05,05/09/2019 12:00,Y, , ,1, , 66601,2,"LARCENY-BICYCLES $500 - $24,999",1919,S GRAND BLVD,27,SAUM APARTMENTS, ,1919,GRAND,894398.1,1012718
19-021323,2019-05,05/09/2019 12:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1207,WASHINGTON AVE,36,BOGAN LOFTS, ,1207,WASHINGTON,906690.6,1019171
19-021136,2019-05,05/09/2019 12:00,Y, , ,1, ,250000,1,LOITERING-BEGGING,4600,CHIPPEWA ST,5, ,@DISCOUNT SMOKE SHOP,4600,CHIPPEWA,885747.1,1003901
19-021137,2019-05,05/09/2019 12:40,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1728,N 20TH ST,60, , ,1730,20TH,904639.2,1024058
19-023731,2019-05,05/09/2019 12:44,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,GOVERNMENT DR,82,NORTH PARKING LOT,@FOREST PARK - ZOO,1,GOVERNMENT,880639.5,1020186
19-021140,2019-05,05/09/2019 12:50,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4343,W FLORISSANT AVE,68,YMCA - OFALLON PARK REC COMPLEX, , , ,898752.8,1036892
19-021403,2019-05,05/09/2019 13:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5328,QUEENS AVE,71, , ,5328,QUEENS,894035.4,1040107
