Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-025122,2018-06,06/03/2018 11:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3217,CHILDRESS AVE,9, , ,3217,CHILDRESS,878342.6,1008885
18-025093,2018-06,06/03/2018 11:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4472,GANNETT ST,5, , ,4472,GANNETT,885489.7,1001957
18-024981,2018-06,06/03/2018 11:20,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1035,ST CHARLES ST,35, , , , ,907616.8,1018654
18-024993,2018-06,06/03/2018 11:30,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3655,WINDSOR PL,77, , ,3655,WINDSOR,897116.8,1023426
18-024985,2018-06,06/03/2018 11:30,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 64 EASTBOUND / S KINGSHIGHWA,40, ,I 64 EASTBOUND EXIT RAMP, , ,887218.9,1018721
18-025158,2018-06,06/03/2018 11:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,S 4TH ST / CLARK AVE,35, , , , ,908845.3,1015824
18-025916,2018-06,06/03/2018 11:30,Y, , ,1, , 43012,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,6941,DALE AVE,44, , ,6941,DALE,875506.6,1017194
18-029160,2018-06,06/03/2018 11:38,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,4916,JAMIESON AVE,8, , ,4916,JAMIESON,875045.6,1002881
18-025036,2018-06,06/03/2018 11:50,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4106,MINNESOTA AVE,16, ,TWO FAMILY APARTMENT BUILDING,4106,MINNESOTA,895425.3,1000721
18-024991,2018-06,06/03/2018 11:54,Y, , ,1, ,175400,1,SEX OFFNS-SX MISCONDUCT/SECOND,4700,S BROADWAY,17, ,APT 307,4700,BROADWAY,0,0
18-024992,2018-06,06/03/2018 12:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3004,LOCUST ST,37, , ,3001,LOCUST,899600.1,1020387
18-028492,2018-06,06/03/2018 12:00,Y, , ,1, , 66701,1,LARCENY-BICYCLES UNDER $500,5347,ITASKA ST,7, , ,5347,ITASKA,881868.9,1001728
18-025051,2018-06,06/03/2018 13:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,6046,CLEMENS AVE,48, , ,6046,CLEMENS,878874.8,1028169
18-025008,2018-06,06/03/2018 13:20,Y, , ,1, ,182250,2,DRUGS-POSSESSION/COCAINE,3309,S GRAND BLVD,15,CARPENTER PUBLIC LIBRARY,@LIBRARY- CARPENTER BRANCH,3309,GRAND,893528.9,1006259
18-024998,2018-06,06/03/2018 13:23,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,2601,DELMAR BLVD,59, , ,2601,DELMAR,902122.6,1020974
18-025002,2018-06,06/03/2018 13:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4743,NATURAL BRIDGE AVE,69, , , , ,893040.4,1034133
18-025044,2018-06,06/03/2018 13:40,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",1,GOVERNMENT DR,82,FOREST PARK - ZOO, ,1,GOVERNMENT,880639.5,1020186
18-025074,2018-06,06/03/2018 13:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,604,PINE ST,35,KIENER PLAZA WEST GARAGE, , , ,908422.1,1017299
18-025013,2018-06,06/03/2018 13:45,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4028,NEBRASKA AVE,16, ,2NDFL,4028,NEBRASKA,896139.6,1001046
18-025005,2018-06,06/03/2018 13:50,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,GOODFELLOW BLVD / MAPLE AVE,48, , , , ,881392.6,1029561
18-025183,2018-06,06/03/2018 14:00,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",753,PONCE AVE,74, , ,753,PONCE,897463.4,1047139
18-025017,2018-06,06/03/2018 14:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4246,RED BUD AVE,68, , ,4246,RED BUD,898241.3,1034452
18-025011,2018-06,06/03/2018 14:21,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,46,MARYLAND PLZ,38, , , , ,888098.3,1023746
18-025009,2018-06,06/03/2018 14:25,Y, , ,1, , 31211,5,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,260,N SKINKER BLVD,46,@METROLINK - SKINKER,@METROLINK - SKINKER,274,DE BALIVIERE,877149,1025365
18-025020,2018-06,06/03/2018 14:48,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4126,W FLORISSANT AVE,68, , ,4126,FLORISSANT,900142.6,1034662
18-025130,2018-06,06/03/2018 15:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",5410,PLOVER AVE,72, , ,5406,PLOVER,891933.1,1043555
18-025123,2018-06,06/03/2018 15:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5332,SUNSHINE DR,6, , ,5332,SUNSHINE,879167.1,996326.9
18-025015,2018-06,06/03/2018 15:02,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3465,GASCONADE ST,16, , ,3465,GASCONADE,893319.2,1001215
18-025014,2018-06,06/03/2018 15:05,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5735,ETZEL AVE,48, , ,5735,ETZEL,881841.7,1030782
18-025024,2018-06,06/03/2018 15:30,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1020,S 14TH ST,33, , ,1020,14TH,904558.3,1013535
18-025040,2018-06,06/03/2018 16:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,BENTON TER / WALDEMAR AVE,43, , ,6822,WALDEMAR,875890.1,1014195
18-025133,2018-06,06/03/2018 16:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5129,VERNON AVE,51, , ,5129,VERNON,886736.9,1028765
18-025042,2018-06,06/03/2018 16:49,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,5861,PAGE BLVD,78, , ,5057,PAGE,881676.1,1032233
18-025043,2018-06,06/03/2018 16:50,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",500,LYNCH ST,20, , , , ,903819.3,1007071
18-025114,2018-06,06/03/2018 17:00,Y, , ,1, , 73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3928,DUNNICA AVE,16, , ,3928,DUNNICA,890749.8,1003020
18-025030,2018-06,06/03/2018 17:00,Y, , ,1, ,115200,3,FRAUD-STEALING BY DECEIT/UNDER $150,3001,OSAGE ST,16, , ,3001,OSAGE,895735.1,1001527
18-025437,2018-06,06/03/2018 17:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1720,CHOUTEAU AVE,33, , ,1720,CHOUTEAU,903721,1014843
18-025046,2018-06,06/03/2018 17:15,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1,IKEA WAY,38, , ,1,IKEA,893712,1020107
18-025031,2018-06,06/03/2018 17:39,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,I 64 EASTBOUND / S VANDEVENTER,37, ,EXIT RAMP, , ,893552.1,1019101
18-025150,2018-06,06/03/2018 18:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",601,CLARK AVE,35,E KIENER GARAGE, ,601,CLARK,908223.8,1016086
18-025524,2018-06,06/03/2018 18:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,5809,HOLLY HILLS AVE,8, , ,5809,HOLLY HILLS,878920.4,999524.8
18-025600,2018-06,06/03/2018 18:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3332,WATSON RD,9, , ,3332,WATSON,877646.2,1007985
18-025045,2018-06,06/03/2018 18:12,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3248,N 20TH ST,65, , ,3248,20TH,905599.7,1027952
18-025099,2018-06,06/03/2018 18:30,Y, , ,1, , 51230,4,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,3918,N FLORISSANT AVE,65, , ,3936,FLORISSANT,904076.5,1030259
18-025531,2018-06,06/03/2018 18:31,Y, , ,1, , 52212,2,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4175,CHIPPEWA ST,15, , ,4175,CHIPPEWA,889186.2,1003827
18-025117,2018-06,06/03/2018 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8124,ALABAMA AVE,2, , ,8124,ALABAMA,886509.3,988060.8
18-025363,2018-06,06/03/2018 19:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6436,SUTHERLAND AVE,8, , ,6436,SUTHERLAND,876946.8,1004152
18-025778,2018-06,06/03/2018 19:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,7146,ALABAMA AVE,1, , ,7146,ALABAMA,888796.9,990479.7
18-025335,2018-06,06/03/2018 19:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4840,EICHELBERGER ST,6, , ,4840,EICHELBERGER,883718.4,1000402
18-025053,2018-06,06/03/2018 19:15,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,GRAVOIS AVE / UTAH ST,30, , , , ,895111.4,1006323
18-025056,2018-06,06/03/2018 19:25,Y, , ,1, , 31311,2,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,3195,S GRAND BLVD,15,PHO GRAND RESTAURANT,OCCURED IN FRONT OF PHO GRAND RESTAU,3195,GRAND,893609.6,1007236
18-025090,2018-06,06/03/2018 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5647,DELMAR BLVD,48, , , , ,881904.8,1027150
18-025140,2018-06,06/03/2018 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5696,KINGSBURY AVE,47, , ,5696,KINGSBURY,881661.2,1026094
18-025145,2018-06,06/03/2018 20:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1546,COLE ST,36, , ,1546,COLE,905975.9,1020668
18-025060,2018-06,06/03/2018 20:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,200,S TUCKER BLVD,35,JUSTICE CENTER,JUSTICE CENTER,200,TUCKER,906343.9,1016785
18-025059,2018-06,06/03/2018 20:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,35,S GRAND BLVD,37, , ,374,GRAND,896073.6,1019677
18-025111,2018-06,06/03/2018 21:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",3858,W PRIMM ST,4, , ,3858,PRIMM,883874,991004.2
18-025067,2018-06,06/03/2018 21:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4470,OSCEOLA ST,5, , ,4470,OSCEOLA,885926.8,1003491
18-025097,2018-06,06/03/2018 21:14,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,7302,PENNSYLVANIA AVE,2, , ,7302,PENNSYLVANIA,889898.8,989265.1
18-025068,2018-06,06/03/2018 21:16,Y, , ,1, , 38111,6,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,3720,N KINGSHIGHWAY BLVD,69, , ,3720,KINGSHIGHWAY,891316,1035410
18-025065,2018-06,06/03/2018 21:41,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5365,GERALDINE AVE,71, ,STREET,5365,GERALDINE,893753.6,1041077
18-025078,2018-06,06/03/2018 21:45,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 70 WESTBOUND / SHREVE AVE,69, , ,841,RIVERTRAIL,894744.3,1037701
18-025107,2018-06,06/03/2018 22:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5790,MCPHERSON AVE,46, , ,5790,MCPHERSON,880576.8,1025940
18-025341,2018-06,06/03/2018 22:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4920,PARKER AVE,14, , ,3336,LAWN,885490,1006920
18-025070,2018-06,06/03/2018 22:05,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3100,DR MARTIN LUTHER KING DR,59, , , , ,899683.4,1022662
18-025077,2018-06,06/03/2018 22:07,Y, , ,1, , 51222,1,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,4225,IOWA AVE,17, , ,4225,IOWA,896726.9,999636.9
18-025072,2018-06,06/03/2018 22:40,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1300,KENTUCKY AVE,39, , , , ,890980.1,1017002
18-025075,2018-06,06/03/2018 22:47,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1208,WALTON AVE,54, , ,1201,WALTON,889730.9,1028219
18-025075,2018-06,06/03/2018 22:47,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1208,WALTON AVE,54, , ,1201,WALTON,889730.9,1028219
18-025082,2018-06,06/03/2018 22:58,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6924,SALZBURGER AVE,4, , ,6924,SALZBURGER,882128.8,995751.3
18-025092,2018-06,06/03/2018 23:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / SEXAUER AVE,69, , , , ,894954.9,1037397
18-025079,2018-06,06/03/2018 23:45,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2317,N 14TH ST,63, , ,2317,14TH,906973.9,1024865
18-025126,2018-06,06/03/2018 23:59,Y, , ,1, , 52322,1,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,7241,GRAVOIS AVE,6,MCDONALDS, ,7241,GRAVOIS,879164.2,994830.9
18-025081,2018-06,06/04/2018 00:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 7TH ST / CHESTNUT ST,35, , , , ,908242.7,1017204
18-025121,2018-06,06/04/2018 00:01,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5467,MAPLE AVE,48, , ,5467,MAPLE,883810.1,1029392
18-025088,2018-06,06/04/2018 00:01,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,5728,W FLORISSANT AVE,72,PHILLIPS 66,@BUSINESS, , ,892558.1,1044850
18-025085,2018-06,06/04/2018 00:01,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4514,BIRCHER BLVD,69, , ,4514,BIRCHER,895968.5,1037303
18-025085,2018-06,06/04/2018 00:01,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4514,BIRCHER BLVD,69, , ,4514,BIRCHER,895968.5,1037303
18-025181,2018-06,06/04/2018 00:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4800,W FLORISSANT AVE,71, , ,5400,GERALDINE,896081.5,1039649
18-025086,2018-06,06/04/2018 00:10,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,25,LENOX PL,38, ,CITY STREET,25,LENOX,888643.6,1024639
18-025083,2018-06,06/04/2018 00:13,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,6703,S BROADWAY,1, ,ALLEY,6703,BROADWAY,891387.4,990614.6
18-025089,2018-06,06/04/2018 00:41,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5621,DELMAR BLVD,48, , ,5621,DELMAR,882244.1,1027110
18-025091,2018-06,06/04/2018 00:57,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4524,S KINGSHIGHWAY BLVD,5, ,@WHITE CASTLE - S KINGSHIGHWAY,4524,KINGSHIGHWAY,884262.8,1002618
18-026426,2018-06,06/04/2018 01:00,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,919,N JEFFERSON AVE,59, ,CENTRAL PATROL DIVISION,919,JEFFERSON,902219.7,1021301
18-025096,2018-06,06/04/2018 01:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4175,CHIPPEWA ST,15,EZ STORAGE, , , ,889186.2,1003827
18-025098,2018-06,06/04/2018 01:05,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3908,POMONA CT,16, , ,3908,POMONA,890759.8,1000666
18-025094,2018-06,06/04/2018 01:15,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,3160,MORGANFORD RD,15, , ,3160,MORGANFORD,888462.6,1008239
18-025095,2018-06,06/04/2018 01:39,Y, , ,1, , 43016,4,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,400,S 14TH ST,36, ,@HOTEL- SHERATON,400,14TH,905362.3,1016200
18-025101,2018-06,06/04/2018 02:26,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,3520,NATURAL BRIDGE AVE,59, , , , ,901199.4,1029504
18-025100,2018-06,06/04/2018 02:32,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BADEN AVE / N BROADWAY,74, , , , ,897152.1,1047899
18-025105,2018-06,06/04/2018 03:00,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5870,W FLORISSANT AVE,72, , ,5788,FLORISSANT,891706.8,1046097
18-025102,2018-06,06/04/2018 03:22,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3518,S GRAND BLVD,25,PHILLIPS 66, ,3518,GRAND,893530.5,1004900
18-025102,2018-06,06/04/2018 03:22,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3518,S GRAND BLVD,25,PHILLIPS 66, ,3518,GRAND,893530.5,1004900
18-025858,2018-06,06/04/2018 03:26,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1002,S VANDEVENTER AVE,28,WHITE CASTLE, ,1002,VANDEVENTER,892308.8,1017554
18-025108,2018-06,06/04/2018 05:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6124,N BROADWAY,79,LOVES GAS STATION, ,6124,BROADWAY,900558.8,1038456
18-025109,2018-06,06/04/2018 05:40,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,713,BITTNER ST,74,SUSPECT RESIDENCE,REAR APARTMENT,713,BITTNER,897522.9,1047865
18-025164,2018-06,06/04/2018 06:00,Y, , ,1, , 61601,4,"LARCENY-PICKPOCKET $500-$24,999",430,S 15TH ST,36, ,@GREYHOUND,430,15TH,904845.8,1016613
18-026256,2018-06,06/04/2018 06:30,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6003,JAMIESON AVE,8, , ,6003,JAMIESON,876290.4,998893.6
18-025605,2018-06,06/04/2018 07:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,0,BAMBERGER AVE / GRAVOIS AVE,15, , , , ,891948.5,1004428
18-025239,2018-06,06/04/2018 07:20,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3553,BINGHAM AVE,16, , ,3553,BINGHAM,893100.1,999974.7
18-025113,2018-06,06/04/2018 07:42,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,5750,NATURAL BRIDGE AVE,50,GULF GAS STATION, ,5750,NATURAL BRIDGE,885556.4,1038533
18-025202,2018-06,06/04/2018 07:48,Y, , ,1, ,112010,1,FRAUD-CREDIT DEVICE/OVER $150,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
18-025136,2018-06,06/04/2018 08:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1222,SPRUCE ST,35, , ,1222,SPRUCE,906084.9,1016333
18-025235,2018-06,06/04/2018 08:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,909,S TAYLOR AVE,39, ,ST LOUIS COLLEGE OF HEALTH CAREERS P,909,TAYLOR,888402.7,1018876
18-025784,2018-06,06/04/2018 08:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3747,PALM ST,59, , ,3747,PALM,899955.5,1029968
18-025186,2018-06,06/04/2018 08:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,421,S 10TH ST,35,CUPPLES GARAGE, ,421,10TH,906905.9,1016099
18-025116,2018-06,06/04/2018 08:02,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,315,N 9TH ST,35,SCHNUCKS CULINARIA, , , ,907779.2,1018012
18-025124,2018-06,06/04/2018 09:01,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6001,MANCHESTER AVE,41, ,@BAR- NICKS PUB,6001,MANCHESTER,881183.1,1015721
18-025137,2018-06,06/04/2018 09:20,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,300,S 18TH ST,36,METROLINK TRAIN (LRV) 3019,@METROLINK - UNION STATION,410,EUCLID,903924.3,1017158
18-025147,2018-06,06/04/2018 09:30,Y, , ,1, , 51111,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,3803,INDIANA AVE,18, , ,3803,INDIANA,898502.6,1002257
18-025149,2018-06,06/04/2018 09:35,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,CORA AVE / NATURAL BRIDGE AVE,56, , , , ,893736.6,1033755
18-025131,2018-06,06/04/2018 09:35,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,0,N 11TH ST / WASHINGTON AVE,35, , , , ,907375.6,1018946
18-025144,2018-06,06/04/2018 09:35,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,S BROADWAY / MIAMI ST,18, , ,3500,ILLINOIS,899755.3,1003597
18-025514,2018-06,06/04/2018 09:46,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5049,LOUISIANA AVE,16, , ,5049,LOUISIANA,891729.1,996783.8
18-025138,2018-06,06/04/2018 09:50,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,7700,S BROADWAY,2, ,SQUARE PARK,7700,BROADWAY,889254.4,987884.8
18-025148,2018-06,06/04/2018 09:50,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,6,N SARAH ST,38, , ,4050,WEST PINE,892778,1021017
18-026845,2018-06,06/04/2018 10:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6932,WISE AVE,44, , ,6932,WISE,875681.2,1017977
18-025141,2018-06,06/04/2018 10:07,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,520,FASSEN ST,1, , ,520,FASSEN,892621.1,994903.2
18-025754,2018-06,06/04/2018 10:30,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4200,FOREST PARK AVE,38,GOODWILL RETAIL STORE OF ST LOUIS-F, ,4200,FOREST PARK,891745.9,1020467
18-025153,2018-06,06/04/2018 10:50,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,111,N 7TH ST,35,WAINWRIGHT BLDG, , , ,908113.4,1017396
18-025200,2018-06,06/04/2018 11:00,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,3729,S JEFFERSON AVE,19, , ,3729,JEFFERSON,898191.8,1002711
18-026797,2018-06,06/04/2018 11:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3729,S JEFFERSON AVE,19, , ,3729,JEFFERSON,898191.8,1002711
18-025168,2018-06,06/04/2018 11:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5945,NORTH POINTE BLVD,73, , ,5945,NORTH POINTE,892201.4,1047797
18-025157,2018-06,06/04/2018 11:10,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,2318,N EUCLID AVE,55,EUCLID MARKET, ,4800,HAMMETT,889963.9,1031284
18-026824,2018-06,06/04/2018 11:40,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,0,CLEVELAND AVE / CLEVELAND PL,13, , ,2125,CLEVELAND,887602.5,1012175
18-026421,2018-06,06/04/2018 11:45,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1521,WASHINGTON AVE,36,STEVENS INSTITUTE BUSINESS & ARTS, ,1521,WASHINGTON,905603.8,1019459
18-025328,2018-06,06/04/2018 12:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5651,WELLS AVE,78, , ,5651,WELLS,883522.8,1032860
18-025712,2018-06,06/04/2018 12:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2016,GEYER AVE,23, , ,2016,GEYER,901511.9,1011501
18-025422,2018-06,06/04/2018 12:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3343,S COMPTON AVE,30, , ,3343,COMPTON,895348.3,1005711
18-025792,2018-06,06/04/2018 12:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4565,ARLINGTON AVE,71, , ,4565,ARLINGTON,891049.2,1040369
18-025195,2018-06,06/04/2018 12:20,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4500,RED BUD AVE,68, , ,4500,RED BUD,898863.7,1035050
18-025172,2018-06,06/04/2018 12:44,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2753,CHEROKEE ST,19,SUPERMARCADO EL TORITO, ,2801,CHEROKEE,897486,1005272
18-025256,2018-06,06/04/2018 13:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3147,WHITTIER ST,56, , ,3147,WHITTIER,896959.7,1030921
