Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-060219,2018-12,12/06/2018 15:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,HAVEN ST / VIRGINIA AVE,1, , ,6702,VIRGINIA,890445.7,991473.1
18-060835,2018-12,12/06/2018 15:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1005,BATES ST,1,MOUNT PLEASANT NEIGHBORHOOD,VACANT BUILDING,1005,BATES,891021.7,995670.8
18-057820,2018-12,12/06/2018 15:15,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,950,LOUGHBOROUGH AVE,1,LOUGHBOROUGH COMMONS LOWES, ,950,LOUGHBOROUGH,888490.9,992015.3
18-057815,2018-12,12/06/2018 15:21,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,HOLLY HILLS AVE / MICHIGAN AVE,1, , , , ,891458.3,992099.3
18-057823,2018-12,12/06/2018 15:37,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4550,FOREST PARK AVE,38,APPLEBEE S, ,4550,FOREST PARK,888974.3,1021449
18-057847,2018-12,12/06/2018 15:40,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1609,S TUCKER BLVD,33, , ,1609,TUCKER,904404.6,1012405
18-057894,2018-12,12/06/2018 16:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4116,MCREE AVE,28, , ,4116,MCREE,891387,1014287
18-057899,2018-12,12/06/2018 16:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3633,N MARKET ST,59, , ,3633,MARKET,898765.6,1026267
18-060969,2018-12,12/06/2018 16:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4369,BECK AVE,15, , ,4369,BECK,887233.5,1004606
18-057851,2018-12,12/06/2018 16:03,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4421,BRANNON AVE,7, , ,4421,BRANNON,883173.8,1003389
18-057818,2018-12,12/06/2018 16:44,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4612,VARRELMANN AVE,5, , ,4612,VARRELMANN,888011.5,1001161
18-057982,2018-12,12/06/2018 16:45,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4534,POPE AVE,68, , ,4534,POPE,897415.5,1035853
18-058723,2018-12,12/06/2018 16:55,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,418,S TUCKER BLVD,35,UHAUL, ,418,TUCKER,906090.9,1016042
18-057828,2018-12,12/06/2018 17:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / MARCEAU ST,2, , , , ,887647.6,986138.9
18-057829,2018-12,12/06/2018 17:00,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,731,HODIAMONT AVE,48, ,@METROLINK - DELMAR,731,HODIAMONT,878834.8,1027680
18-057833,2018-12,12/06/2018 17:05,Y, , ,1, , 36211,1,ROBBERY-COMMERCE PL/KNIFE USED/SUCCESS,4600,CHIPPEWA ST,5,DISCOUNT SMOKE SHOP,DISCOUNT SMOKE SHOP, , ,885747.1,1003901
18-057837,2018-12,12/06/2018 17:07,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4323,KOSSUTH AVE,68, , ,4323,KOSSUTH,896524.8,1033959
18-057831,2018-12,12/06/2018 17:22,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / SOUTHWES,13, , , , ,886603.8,1011974
18-057834,2018-12,12/06/2018 17:25,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3206,S GRAND BLVD,25, ,@APOTHEOSIS COMICS,3206,GRAND,893780.7,1006994
18-057832,2018-12,12/06/2018 17:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4000,GOODFELLOW BLVD,70, , , , ,885753,1039416
18-058011,2018-12,12/06/2018 17:30,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1211,MACKAY PL,32, , ,1211,MACKAY,901264.3,1014445
18-057850,2018-12,12/06/2018 17:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1601,S JEFFERSON AVE,31, , , , ,899683.5,1013252
18-057848,2018-12,12/06/2018 17:46,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1000,N GRAND BLVD,77, ,@SCHOOL - CLYDE C MILLER CAREER ACAD,1000,GRAND,897508.7,1022846
18-057967,2018-12,12/06/2018 18:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6411,GRAVOIS AVE,6, ,@WALGREENS,7339,GRAVOIS,882783.4,997934.3
18-057836,2018-12,12/06/2018 18:09,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,2306,SHENANDOAH AVE,23, , ,2306,SHENANDOAH,899745.9,1010094
18-057855,2018-12,12/06/2018 18:18,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,6109,PAGE BLVD,78, , , , ,880442.4,1033027
18-057846,2018-12,12/06/2018 18:25,Y, , ,1, , 42011,2,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3635,VISTA AVE,29, ,@SLU HOSPITAL,1325,GRAND,894354.8,1015713
18-057845,2018-12,12/06/2018 18:25,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,528,EILER ST,1, , , , ,892617.5,995227.4
18-057839,2018-12,12/06/2018 18:30,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,124,W POEPPING ST,2, , , , ,888046.3,987082.1
18-057843,2018-12,12/06/2018 18:30,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,284,DE BALIVIERE AVE,47, , ,274,DEBALIVIERE,881590.4,1025014
18-057840,2018-12,12/06/2018 18:32,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6026,SOUTHWEST AVE,11, , , , ,880047.9,1011111
18-057854,2018-12,12/06/2018 19:00,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",205,N 18TH ST,36,RAILTON RESIDENCE, ,205,18TH,904158.9,1018716
18-059074,2018-12,12/06/2018 19:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1831,CHESTNUT ST,36,MOMENTUM WORLDWIDE, ,1831,CHESTNUT,904081.3,1018439
18-057844,2018-12,12/06/2018 19:07,Y, , ,1, , 31211,1,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,4065,BOWEN ST,5, , ,4063,BOWEN,886581.3,996539.6
18-057870,2018-12,12/06/2018 19:15,Y, , ,1, ,163000,2,PROSTITUTION-PROMOTING,5823,WILSON AVE,12,RED ROOF INN,@HOTEL- RED ROOF,5823,WILSON,881554.4,1013910
18-057852,2018-12,12/06/2018 19:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,401,S TUCKER BLVD,36, , , , ,905757.3,1016103
18-057877,2018-12,12/06/2018 19:50,Y, , ,1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5910,MIMIKA AVE,73, , ,5914,MIMIKA,891005.6,1048361
18-057858,2018-12,12/06/2018 20:03,Y, , ,1, ,250000,4,LOITERING-BEGGING,900,N BROADWAY,35, , , , ,909611.1,1019374
18-057863,2018-12,12/06/2018 20:03,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2843,SIDNEY ST,24, , ,2843,SIDNEY,897669.5,1009913
18-057861,2018-12,12/06/2018 20:27,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3856,MISSOURI AVE,18, , ,3856,MISSOURI,898894.8,1001697
18-057862,2018-12,12/06/2018 20:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / BRANNON AVE,13, , , , ,884202,1009473
18-057864,2018-12,12/06/2018 20:45,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4567,MCMILLAN AVE,54,RESIDENCE,RESIDENCE,4567,MCMILLAN,890538.8,1027072
18-058489,2018-12,12/06/2018 21:00,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,0,NEBRASKA AVE / OSAGE ST,16, , , , ,0,0
18-057883,2018-12,12/06/2018 21:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4124,N TAYLOR AVE,69, , ,4124,TAYLOR,895330.2,1034927
18-057872,2018-12,12/06/2018 21:20,Y, , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,310,N 8TH ST,35, , , , ,908104.9,1017908
18-057865,2018-12,12/06/2018 21:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / N GRAND BLV,67, ,AFTER INTERSECTION, , ,902675.7,1032609
18-058118,2018-12,12/06/2018 22:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 11TH ST / FARRAR ST,65, , ,3820,14TH,906302.3,1030336
18-057895,2018-12,12/06/2018 22:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4133,N TAYLOR AVE,69, , ,4133,TAYLOR,895212.3,1035087
18-057871,2018-12,12/06/2018 22:28,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S LEONOR K SULLIVAN BLVD / MOR,35, , , , ,911094.3,1018551
18-058116,2018-12,12/06/2018 22:45,Y, , ,1, , 44015,1,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,7340,HAMPTON AVE,6, , ,7340,HAMPTON,878744.1,995542.4
18-058116,2018-12,12/06/2018 22:45,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",7340,HAMPTON AVE,6, , ,7340,HAMPTON,878744.1,995542.4
18-057896,2018-12,12/06/2018 23:00,Y, , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,5323,PATTISON AVE,12, , ,5323,PATTISON,884431,1014548
18-057873,2018-12,12/06/2018 23:25,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3104,KEOKUK ST,16, , ,915,GRAND,895464.6,1002050
18-057875,2018-12,12/06/2018 23:30,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,601,OLIVE ST,35, , ,601,OLIVE,908592.8,1017860
18-057898,2018-12,12/06/2018 23:30,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4447,PENROSE ST,68, , ,4447,PENROSE,896573.4,1034809
18-057876,2018-12,12/06/2018 23:50,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4117,MAFFITT AVE,57, , ,4117,MAFFITT,896615.5,1029217
18-058174,2018-12,12/07/2018 00:40,Y, , ,1, ,121000,6,EMBEZZLEMENT-VALUE OVER $150,6124,N BROADWAY,79,@ LOVES, ,6124,BROADWAY,900558.8,1038456
18-057885,2018-12,12/07/2018 00:46,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4141,W FLORISSANT AVE,68, , , , ,900169.5,1034828
18-057904,2018-12,12/07/2018 01:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1019,N SKINKER PKWY,48, , ,1019,SKINKER,878976.1,1030954
18-057887,2018-12,12/07/2018 01:12,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,356,N SKINKER BLVD,46, , , , ,877207.4,1026148
18-057933,2018-12,12/07/2018 01:50,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,2816,N VANDEVENTER AVE,59,MIDTOWN BAR, , , ,898289.1,1028477
18-057888,2018-12,12/07/2018 02:55,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,N BROADWAY / CALVARY AVE,86, ,INTERSECTION, , ,897726.3,1043933
18-057911,2018-12,12/07/2018 04:05,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
18-057889,2018-12,12/07/2018 04:15,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,SAINT LOUIS AVE / N VANDEVENTE,59, ,ALIAS N VANDEVENTER/ST LOUIS, , ,898253.1,1028621
18-057891,2018-12,12/07/2018 05:43,Y, , ,1, , 41014,3,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,0,S GRAND BLVD / UTAH PL,25, , ,3933,BROADWAY,893690.8,1006407
18-057940,2018-12,12/07/2018 05:45,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6512,MANCHESTER AVE,10, , ,6512,MANCHESTER,877873.2,1014641
18-057951,2018-12,12/07/2018 06:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5112,COLOGNE AVE,5, , ,5112,COLOGNE,884992.8,1000605
18-057892,2018-12,12/07/2018 06:25,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6670,MANCHESTER AVE,10, , ,6670,MANCHESTER,876691.3,1014132
18-057907,2018-12,12/07/2018 06:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / S VANDEV,13, , , , ,886603.8,1011974
18-057893,2018-12,12/07/2018 07:10,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,MANCHESTER AVE / S. KINGSHIGHW,39, ,@BARNES JEWISH HOSPITAL,4949, ,0,0
18-057935,2018-12,12/07/2018 07:20,Y, , ,1, ,178100,4,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,400,S 14TH ST,36,METROLINK- CIVIC CENTER,@METROLINK - CIVIC CENTER,3300,SPRUCE,0,0
18-058345,2018-12,12/07/2018 08:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3978,ITASKA ST,5, , ,3978,ITASKA,889044.1,999748.8
18-057950,2018-12,12/07/2018 08:01,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,2415,N KINGSHIGHWAY BLVD,52, ,ON CITY STREET,2415,KINGSHIGHWAY,889128.1,1032112
18-057902,2018-12,12/07/2018 08:04,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4241,GANNETT ST,5, ,APT A,4241,GANNETT,887112.2,1001608
18-057906,2018-12,12/07/2018 08:10,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5125,COTE BRILLIANTE AVE,52, ,IN SUSPECT S VEHICLE, , ,887988.3,1031800
18-057905,2018-12,12/07/2018 08:28,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4829,GOODFELLOW BLVD,70, , , , ,887260.4,1043743
18-057910,2018-12,12/07/2018 08:52,Y, , ,1, ,117000,5,FAILURE TO RETURN BORROWED/RENTED VEHICL,4063,C D BANKS AVE,58, , ,4063,C D BANKS,894491.6,1025024
18-057903,2018-12,12/07/2018 08:58,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5948,WELLS DR,82,FOREST PARK,FOREST PARK,5120,CLAYTON,882052.2,1019532
18-057954,2018-12,12/07/2018 09:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4178,TAFT AVE,5, , ,4178,TAFT,887453.8,1002343
18-058298,2018-12,12/07/2018 09:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5850,SELBER CT,50, , ,5850,SELBER,885088.8,1037930
18-057912,2018-12,12/07/2018 09:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / S VANDEV,13, , , , ,886603.8,1011974
18-059646,2018-12,12/07/2018 09:30,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,2500,HODIAMONT AVE,50,GODS WAY CHURCH (VACANT), ,2500,HODIAMONT,882205.6,1035839
18-057915,2018-12,12/07/2018 09:53,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3411,S JEFFERSON AVE,19, , , , ,898532,1004867
18-057977,2018-12,12/07/2018 10:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,610,N 7TH ST,35,EMBASSY SUITES, ,610,7TH,908628.7,1018533
18-057946,2018-12,12/07/2018 10:00,Y, , ,1, , 72140,4,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,0,N 15TH ST / MARKET ST,36, , , , ,905228.1,1017830
18-057953,2018-12,12/07/2018 10:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2701,DELMAR BLVD,59,ST.LOUIS AUTO AND TRUCK REPAIR, ,2701,DELMAR,901321.9,1021201
18-057923,2018-12,12/07/2018 10:07,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GIMBLIN RD / HALL ST,79, , , , ,898050,1049825
18-057929,2018-12,12/07/2018 10:23,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3230,HARTFORD ST,25, ,@ROOSEVELT HIGH SCHOOL,3230,HARTFORD,895751.5,1007882
18-057931,2018-12,12/07/2018 10:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / UNION BLVD,70, ,ALIAS I 70 WB/RIVERVIEW, , ,891330.3,1039689
18-057995,2018-12,12/07/2018 11:00,Y, , ,1, , 52130,4,BURGLARY-BUSINESS/DAY/ATTEMPT FORCIBLE ENTRY,3680,COOK AVE,77, , ,3680,COOK,897192.4,1024141
18-058062,2018-12,12/07/2018 11:10,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4220,DUNCAN AVE,38, , ,4220,DUNCAN,891419.4,1020181
18-058093,2018-12,12/07/2018 11:25,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4415,NATURAL BRIDGE AVE,69,JULIA DAVIS LIBRARY, ,4415,NATURAL BRIDGE,895362.3,1033087
18-057934,2018-12,12/07/2018 11:31,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,DILLON DR / LASALLE LN,33, , , , ,904006.9,1014252
18-057938,2018-12,12/07/2018 11:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,1733,MCLARAN AVE,73, , ,1733,MCLARAN,892136.3,1050415
18-057942,2018-12,12/07/2018 11:50,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6165,W FLORISSANT AVE,76,CHINA CHOP SUEY, ,6200,FLORISSANT,890288.4,1048310
18-057944,2018-12,12/07/2018 11:51,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,211,N 10TH ST,35, , , , ,907383.3,1017815
18-057968,2018-12,12/07/2018 12:00,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",400,PINE ST,35, , , , ,909303.9,1017205
18-058075,2018-12,12/07/2018 12:40,Y, , ,1, , 69703,5,LARCENY-ALL OTH/FRM PRSN/UNDER $500,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
18-057948,2018-12,12/07/2018 12:46,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2801,MERAMEC ST,16,MIDWEST ALARM PLUS, ,2801,MERAMEC,896494.6,1000072
18-058119,2018-12,12/07/2018 12:58,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3010,WASHINGTON AVE,37, , ,3010,WASHINGTON,899561.6,1020746
18-059112,2018-12,12/07/2018 13:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3872,FAIRVIEW AVE,15, , ,3872,FAIRVIEW,891685.3,1005682
18-057955,2018-12,12/07/2018 13:11,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,BITTNER ST / HALL ST,74, , , , ,897810.1,1047968
18-058108,2018-12,12/07/2018 13:17,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,530,UNION BLVD,38, , ,530,UNION,885060.6,1026008
18-057962,2018-12,12/07/2018 13:25,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1300,BELT AVE,48, ,IN FRONT OF MART, , ,884170.7,1030391
18-058061,2018-12,12/07/2018 13:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4220,DUNCAN AVE,38, , ,4220,DUNCAN,891419.4,1020181
18-058061,2018-12,12/07/2018 13:30, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4220,DUNCAN AVE,38, , ,4220,DUNCAN,891419.4,1020181
18-058479,2018-12,12/07/2018 13:40,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3314,CHIPPEWA ST,16, , ,3314,CHIPPEWA,894489.5,1002870
18-057963,2018-12,12/07/2018 13:50,Y, , ,1, , 38111,5,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,5010,ENRIGHT AVE,51, , ,707,KINGSHIGHWAY,887696.4,1026535
19-000416,2018-12,12/07/2018 13:53,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,7002,NOTTINGHAM AVE,9, , ,7002,NOTTINGHAM,872288.4,1003338
18-057988,2018-12,12/07/2018 14:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3200,S JEFFERSON AVE,22, ,@CHEROKEE REC CENT,3157,SUBLETTE,899027.5,1006205
18-058246,2018-12,12/07/2018 14:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,S BROADWAY 3200 / I 55 NORTHBO,18, , , , ,902009.9,1004210
18-058009,2018-12,12/07/2018 14:30,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4343,W FLORISSANT AVE,85,YMCA,YMCA,4343,FLORISSANT,898802.6,1036778
18-058232,2018-12,12/07/2018 14:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4865,WOODSTOCK AVE,76, , ,4865,WOODSTOCK,888100.5,1043956
18-057969,2018-12,12/07/2018 14:35,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4303,S GRAND BLVD,16, , ,4303,GRAND,893095.3,999967.3
18-058403,2018-12,12/07/2018 15:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6711,SCANLAN AVE,9, , ,6711,SCANLAN,876199.1,1009576
18-057971,2018-12,12/07/2018 15:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / HEBERT ST,59, , , , ,900708.2,1029009
18-057978,2018-12,12/07/2018 15:14,Y, , ,1, , 36421,4,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,1400,N GRAND BLVD,59, ,@ WALGREENS,1400,GRAND,898337.4,1024456
18-058209,2018-12,12/07/2018 15:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CHOUTEAU AVE / MANCHESTER AVE,39, , , , ,891902.8,1017618
18-058209,2018-12,12/07/2018 15:30, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CHOUTEAU AVE / MANCHESTER AVE,39, , , , ,891902.8,1017618
18-057974,2018-12,12/07/2018 15:42,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / UNION BLVD,71, , , , ,891444.2,1039774
18-058103,2018-12,12/07/2018 16:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3820,DOVER PL,3, , ,3820,DOVER,888531.3,996200.8
18-058342,2018-12,12/07/2018 16:00,Y, , ,1, , 51311,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/OCCUPIED,7211,MICHIGAN AVE,1, , ,7211,MICHIGAN,889377.6,989966.9
18-058341,2018-12,12/07/2018 16:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3700,TEXAS AVE,19, , ,3700,TEXAS,898102.1,1003006
18-058114,2018-12,12/07/2018 16:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4473,BEETHOVEN AVE,5, , ,4473,BEETHOVEN,885879.7,1003360
18-057976,2018-12,12/07/2018 16:00,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,S GRAND BLVD / ITASKA ST,16, , , , ,891938.4,998195.4
18-057985,2018-12,12/07/2018 16:02,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / MANCHEST,39, , , , ,887364.3,1016804
18-058001,2018-12,12/07/2018 16:32,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,315,N 9TH ST,35,SCHNUCKS CULINARIA, ,915,OLIVE,907779.2,1018012
18-057992,2018-12,12/07/2018 16:34,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6001,W FLORISSANT AVE,73, , ,6057,FLORISSANT,891175.6,1047253
18-057989,2018-12,12/07/2018 16:39,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3035,CASS AVE,59, ,@SCHOOL - VASHON HIGH,3035,CASS,899825.3,1024601
18-058276,2018-12,12/07/2018 17:00,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2012,MULLANPHY ST,60, , ,2012,MULLANPHY,904240,1023586
18-058013,2018-12,12/07/2018 17:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3635,VISTA AVE,29, ,@SLU HOSPITAL,1325,GRAND,894354.8,1015713
18-058029,2018-12,12/07/2018 17:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5862,CHRISTY BLVD,5, ,APT A,5862,CHRISTY,884295.4,998637.1
18-058070,2018-12,12/07/2018 17:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,6309,MINNESOTA AVE,1, , ,6309,MINNESOTA,891820.2,992160.8
