Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-046689,2018-10,10/01/2018 10:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3432,CHIPPEWA ST,16, , ,3432,CHIPPEWA,893987.6,1002950
18-046631,2018-10,10/01/2018 10:15,Y, , ,1, , 51130,3,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,1450,KEALTY LN,33, , ,1450,KEALTY,903976.8,1014127
18-046628,2018-10,10/01/2018 10:21,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,6029,DEWEY AVE,3, , ,6029,DEWEY,888866.6,995224.1
18-046647,2018-10,10/01/2018 10:30,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1430,OLIVE ST,36, , ,1430,OLIVE,905576.3,1018397
18-046695,2018-10,10/01/2018 10:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N GRAND BLVD / LACLEDE AVE,37, ,SLU PARKING GARAGE ON SW CORNER, , ,896288.4,1019968
18-046638,2018-10,10/01/2018 11:02,Y, , ,1, , 36111,6,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,9000,HALLS FERRY RD,74,METRO PCS, ,9000,HALLS FERRY,894598.1,1051729
18-046650,2018-10,10/01/2018 11:14,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / LILLIAN,71, , , , ,893063.9,1039007
18-046633,2018-10,10/01/2018 11:14,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,5900,NATURAL BRIDGE AVE,50, , ,5900,NATURAL BRIDGE,885004.9,1039019
18-046635,2018-10,10/01/2018 11:29,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4153,LACLEDE AVE,38, , ,4153,LACLEDE,892050.7,1021210
18-046646,2018-10,10/01/2018 11:48,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
18-046651,2018-10,10/01/2018 12:00,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2910,CALIFORNIA AVE,30, , ,2910,CALIFORNIA,897914,1007991
18-046651,2018-10,10/01/2018 12:00,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2910,CALIFORNIA AVE,30, , ,2910,CALIFORNIA,897914,1007991
18-046642,2018-10,10/01/2018 12:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5046,DR MARTIN LUTHER KING DR,51, ,CITY STREET,5046,DR MARTIN LUTHER KING,887790.4,1030495
18-049108,2018-10,10/01/2018 12:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5412,MICHIGAN AVE,1, , ,5412,MICHIGAN,893492.2,994576.9
18-052036,2018-10,10/01/2018 12:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,745,WALTON AVE,53, , ,745,WALTON,889385.5,1026512
18-046644,2018-10,10/01/2018 12:07,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6401,N BROADWAY,86, ,ROADWAY,7110,BROADWAY,899575.6,1039289
18-051530,2018-10,10/01/2018 12:13,Y, , ,1, ,112020,2,FRAUD-CREDIT DEVICE/UNDER $150,4434,THOLOZAN AVE,15, , ,4434,THOLOZAN,886821.5,1004888
18-046691,2018-10,10/01/2018 13:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4167,LINDELL BLVD,38,SPRINT, ,4167,LINDELL,892104.8,1022153
18-046715,2018-10,10/01/2018 13:00,Y, , ,1, , 51222,5,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,1820,DICK GREGORY PL,56, ,APT A,1820,DICK GREGORY,891333.4,1029960
18-046658,2018-10,10/01/2018 13:13,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,3665,DUNNICA AVE,16, , ,3665,DUNNICA,892831.8,1002926
18-046738,2018-10,10/01/2018 13:15,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5371,ST LOUIS AVE,50, , ,5371,ST LOUIS,887595.4,1034924
18-046685,2018-10,10/01/2018 13:40,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3535,S JEFFERSON AVE,19, , ,3535,JEFFERSON,898367.8,1003871
18-046663,2018-10,10/01/2018 14:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4342,COTTAGE AVE,57, , ,4342,COTTAGE,894450.8,1029449
18-046666,2018-10,10/01/2018 14:48,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,3750,MINNESOTA AVE,19, ,CITY STREET, , ,895776.5,1003197
18-046669,2018-10,10/01/2018 14:58,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,100,N 7TH ST,35,HOOTERS, ,100,7TH,908422.1,1017299
18-046668,2018-10,10/01/2018 15:00,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,3729,MINNESOTA AVE,19, , ,3729,MINNESOTA,895610.3,1003125
18-046671,2018-10,10/01/2018 15:05,Y, , ,1, , 69703,3,LARCENY-ALL OTH/FRM PRSN/UNDER $500,4025,CALIFORNIA AVE,16, , ,4025,CALIFORNIA,896614.6,1001011
18-046681,2018-10,10/01/2018 15:31,Y, , ,1, ,103000,3,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2600,CHOUTEAU AVE,31,QT, ,2600,CHOUTEAU,900507.7,1015458
18-046675,2018-10,10/01/2018 15:39,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6004,THEKLA AVE,76, , ,6004,THEKLA,890055.9,1045174
18-047957,2018-10,10/01/2018 15:55,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,6021,GRIMSHAW AVE,70, , ,6021,GRIMSHAW,884643.6,1040183
18-047048,2018-10,10/01/2018 15:59,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,948,BATES ST,1, , ,948,BATES,891027.4,995452.4
18-046692,2018-10,10/01/2018 16:24,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5112,NATURAL BRIDGE AVE,52,JENNY S NAIL SHOP, ,5110,NATURAL BRIDGE,890462.8,1035550
18-046692,2018-10,10/01/2018 16:24,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5112,NATURAL BRIDGE AVE,52,JENNY S NAIL SHOP, ,5110,NATURAL BRIDGE,890462.8,1035550
18-046701,2018-10,10/01/2018 16:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,6104,PAGE BLVD,48, ,@HODIAMONT/PAGE BOULEVARD, , ,880243.1,1032803
18-046690,2018-10,10/01/2018 17:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1400,LASALLE LN,33, , , , ,904320.1,1014165
18-046771,2018-10,10/01/2018 17:00,Y, , ,1, , 65711,5,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,4120,LINDELL BLVD,38, , ,4120,LINDELL,892550.6,1021875
18-046694,2018-10,10/01/2018 17:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1015,LOCUST ST,35,LOCUST BUILDING, ,1015,LOCUST,907358.9,1018534
18-046803,2018-10,10/01/2018 17:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4014,CHOUTEAU AVE,39,U-HAUL TRUCK RENTAL, ,4014,CHOUTEAU,892061.8,1017586
18-046839,2018-10,10/01/2018 17:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,7319,ESPLANADE ST,10, , ,7319,ESPLANADE,873460.9,1010317
18-046730,2018-10,10/01/2018 17:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,4038,N GRAND BLVD,67,DOLLAR GENERAL PARKING LOT, , , ,901867.4,1030898
18-046699,2018-10,10/01/2018 17:20,Y, , ,1, ,265321,0,LEAVING SCENE OF ACCIDENT,0,I 70 WB,0, , , , ,0,0
18-046819,2018-10,10/01/2018 17:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,401,S 18TH ST,36,UNION STATION, , , ,903440.9,1017425
18-046805,2018-10,10/01/2018 17:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,3737,N KINGSHIGHWAY BLVD,70, , ,3737,KINGSHIGHWAY,891047.6,1035599
18-046698,2018-10,10/01/2018 17:40,Y, , ,1, ,263220,5,OBSTRUCT GOVRN OP-JUDIC/TMPR WTH EVDNCE,6116,DR MARTIN LUTHER KING DR,78, ,ALIAS MLK/HODIAMONT, , ,881259.9,1034806
18-046697,2018-10,10/01/2018 17:47,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,200,S TUCKER BLVD,35, ,@CITY JUSTICE CENTER,200,TUCKER,906343.9,1016785
18-046702,2018-10,10/01/2018 17:58,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,NATURAL BRIDGE AVE / UNION BLV,52, , , , ,889230.8,1036273
18-047195,2018-10,10/01/2018 18:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,E CARRIE AVE / HALL ST,79, , ,1200,CLARK,902842.4,1040121
18-046703,2018-10,10/01/2018 18:15,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1435,N 13TH ST,62, , ,1435,13TH,907596.9,1022461
18-046706,2018-10,10/01/2018 18:15,Y, , ,1, , 42011,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,250,DE BALIVIERE AVE,47, ,@METROLINK - FOREST PARK,250,DE BALIVIERE,881642.6,1024780
18-046704,2018-10,10/01/2018 18:20,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,5007,WREN AVE,72, ,VACANT RESIDENCE, , ,890285.6,1043070
18-046849,2018-10,10/01/2018 18:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5901,ELIZABETH AVE,12, , ,5901,ELIZABETH,881354.6,1013014
18-046778,2018-10,10/01/2018 18:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2351,S 10TH ST,21, , ,2351,10TH,903540.9,1008704
18-046722,2018-10,10/01/2018 18:45,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2740,ARSENAL ST,30,SALVATION ARMY,PARKING LOT,2740,ARSENAL,897939.7,1007308
18-046712,2018-10,10/01/2018 18:52,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5705,S BROADWAY,1, , ,5705,BROADWAY,893596.5,993148.5
18-046773,2018-10,10/01/2018 19:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2911,OHIO AVE,30, , ,2911,OHIO,898371.8,1007899
18-046774,2018-10,10/01/2018 19:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5223,ASHLAND AVE,52, , ,5223,ASHLAND,889170.8,1035248
18-046842,2018-10,10/01/2018 19:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3713,PRIMM ST,4, , ,3713,PRIMM,884958.4,990477.4
18-046711,2018-10,10/01/2018 19:01,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,ADELAIDE AVE / I 70 EASTBOUND,66, ,INERSTATE, , ,902602.9,1036399
18-046725,2018-10,10/01/2018 19:10,Y, , ,1, , 41011,0,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,UNKNOWN,0, , , , ,0,0
18-046742,2018-10,10/01/2018 19:10,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,400,N 4TH ST,35, ,APT 1909,400,4TH,909726.3,1018037
18-046716,2018-10,10/01/2018 19:11,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,250,DE BALIVIERE AVE,47, ,METROLINK - FOREST PARK,250,DE BALIVIERE,881642.6,1024780
18-046716,2018-10,10/01/2018 19:11,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,250,DE BALIVIERE AVE,47, ,METROLINK - FOREST PARK,250,DE BALIVIERE,881642.6,1024780
18-046721,2018-10,10/01/2018 19:14,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5555,PAGE BLVD,78, , ,5555,PAGE,883863.8,1030872
18-046723,2018-10,10/01/2018 19:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2,BIDDLE ST,64, , ,1200,1ST,911184.4,1020319
18-046770,2018-10,10/01/2018 19:30,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",3949,FOREST PARK AVE,38, , ,3949,FOREST PARK,893295.9,1020402
18-046724,2018-10,10/01/2018 19:44,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4878,KOSSUTH AVE,69,RESIDENCE, ,4878,KOSSUTH,892849.3,1035965
18-046727,2018-10,10/01/2018 19:45,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5310,N EUCLID AVE,71, ,IN FRONT OF BUILDING,5310,EUCLID,894542.1,1038824
18-046767,2018-10,10/01/2018 20:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1829,S 9TH ST,21, , ,1829,9TH,904711.3,1010849
18-046799,2018-10,10/01/2018 20:30,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1820,MARKET ST,36,HILTON CURIO,@HOTEL - UNION STATION CURIO,1820,MARKET,903731.7,1018016
18-046728,2018-10,10/01/2018 20:39,Y, , ,1, ,151140,1,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,7310,MINNESOTA AVE,2, , , , ,889577.6,989347.8
18-046878,2018-10,10/01/2018 20:46,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2267,MISSOURI AVE,23, , ,2267,MISSOURI,900090.6,1010194
18-046868,2018-10,10/01/2018 21:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4976,WABADA AVE,55, , ,4976,WABADA,889225.4,1031755
18-046813,2018-10,10/01/2018 21:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4071,LABADIE AVE,56, , ,4071,LABADIE,897175.8,1029773
18-046734,2018-10,10/01/2018 21:00,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1391,HODIAMONT AVE,78, , ,1391,HODIAMONT,880856.8,1033748
18-046763,2018-10,10/01/2018 21:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5713,GOODFELLOW PL,50, , ,5713,GOODFELLOW,885274.5,1037384
18-046729,2018-10,10/01/2018 21:18,Y, , ,1, , 42011,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,5840,CABANNE AVE,48, , ,5840,CABANNE,880898.8,1028739
18-046820,2018-10,10/01/2018 21:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4231,MARGARETTA AVE,68, , ,4231,MARGARETTA,897383,1032916
18-046917,2018-10,10/01/2018 21:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1015,N 10TH ST,35, , ,1015,10TH,908031.7,1020149
18-046883,2018-10,10/01/2018 21:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,470,LAKE AVE,38, , ,470,LAKE,885899.1,1025463
18-046731,2018-10,10/01/2018 21:40,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4425,RED BUD AVE,68, , ,4425,RED BUD,898433.8,1035009
18-046747,2018-10,10/01/2018 22:00,Y, , ,1, , 38421,6,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,4500,N KINGSHIGHWAY BLVD,84, , , , ,892836.5,1038855
18-046812,2018-10,10/01/2018 22:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1453,RUTGER LN,33, , ,1453,RUTGER,904108.4,1013424
18-046736,2018-10,10/01/2018 22:13,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5074,MAPLE AVE,51, , , , ,887308.7,1028843
18-046757,2018-10,10/01/2018 22:15,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1015,SHENANDOAH AVE,21, , ,1015,SHENANDOAH,903682.5,1009384
18-046735,2018-10,10/01/2018 22:39,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,801,LOCUST ST,35,POST OFFICE PLAZA,POST OFFICE PLAZA,801,LOCUST,908096.1,1018265
18-046783,2018-10,10/01/2018 23:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2121,ALFRED AVE,13, , ,2121,ALFRED,888108.4,1012131
18-046737,2018-10,10/01/2018 23:07,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1187,S KINGSHIGHWAY BLVD,40, ,@BP - 1187 S KINGSHIGHWAY,1187,KINGSHIGHWAY,887228.5,1016908
18-046739,2018-10,10/01/2018 23:19,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1630,GLASGOW AVE,59, , , , ,900902.1,1024684
18-046744,2018-10,10/01/2018 23:33,Y, , ,1, , 43016,2,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,0,N KINGSHIGHWAY BLVD / LINDELL,82,FOREST PARK,CENTRAL WEST END, , ,887401.9,1023459
18-046761,2018-10,10/02/2018 00:01,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1019,N 9TH ST,62, , ,1019,9TH,908230.4,1020263
18-046746,2018-10,10/02/2018 00:10,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4043,SCHILLER PL,5, , ,4043,SCHILLER,887897.9,998569.1
18-046741,2018-10,10/02/2018 00:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4700,BIRCHER BLVD,69, , , , ,895152.2,1037234
18-046743,2018-10,10/02/2018 00:30,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,710,N TUCKER BLVD,35,BLOBE BUILDING,@SWB GLOBE DEM BLDG,720,TUCKER,907140.5,1019238
18-046745,2018-10,10/02/2018 00:54,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,801,LOCUST ST,35,POST OFFICE PLAZA,POST OFFICE PLAZA,801,LOCUST,908096.1,1018265
18-046748,2018-10,10/02/2018 01:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5015,S KINGSHIGHWAY BLVD,7, , ,5015,KINGSHIGHWAY,883762,1001550
18-046749,2018-10,10/02/2018 01:27,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1520,AGNES ST,65, ,@RESIDENCE,1520,AGNES,906158.7,1028764
18-046777,2018-10,10/02/2018 01:30,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,3803,MAFFITT AVE,59, , ,3803,MAFFITT,898745.8,1028014
18-046750,2018-10,10/02/2018 01:41,Y, , ,1, ,151130,3,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3223,S 7TH ST,21, , , , ,902130.8,1005237
18-046846,2018-10,10/02/2018 02:00,Y, , ,1, , 61601,4,"LARCENY-PICKPOCKET $500-$24,999",1000,OLIVE ST,35,JACK PATRICK S BAR, , , ,907373.2,1018005
18-046752,2018-10,10/02/2018 02:30,Y, , ,1, ,263820,2,OBSTRUCT GOVRN OP-PARK ORD VIOL,5900,FYLER AVE,14,TILLES PARK, , , ,880369,1007531
18-046751,2018-10,10/02/2018 02:45,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5074,MAPLE AVE,51, , ,5000,MAPLE,887308.7,1028843
18-046754,2018-10,10/02/2018 03:18,Y, , ,1, , 41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3616,CASTLEMAN AVE,27, , ,3600,RUSSELL,894307.5,1012548
18-046755,2018-10,10/02/2018 04:34,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3316,CHIPPEWA ST,16, , , , ,894461.3,1002875
18-046926,2018-10,10/02/2018 06:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4052,SHREVE AVE,69,RESIDENCE, ,4052,SHREVE,893625.3,1035582
18-046764,2018-10,10/02/2018 06:30,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,7600,HALL ST,79, ,@WORKHOUSE,7600,HALL,899461.2,1045874
18-046913,2018-10,10/02/2018 06:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,400,BARTON ST,20, , , , ,904758.4,1007636
18-046808,2018-10,10/02/2018 07:00,Y, , ,1, , 44015,2,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,3718,S SPRING AVE,15, ,RESIDENCE/ HOME,3718,SPRING,892236.2,1003772
18-046769,2018-10,10/02/2018 07:11,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / LAFAYETTE AVE,31, , , , ,894754.3,1013697
18-046786,2018-10,10/02/2018 07:40,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3035,CASS AVE,59,VASHON,HIGH SCHOOL,3035,CASS,899825.3,1024601
18-046814,2018-10,10/02/2018 07:55,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,N JEFFERSON AVE,37, , ,1,JEFFERSON,901374.6,1019237
18-046814,2018-10,10/02/2018 07:55, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,N JEFFERSON AVE,37, , ,1,JEFFERSON,901374.6,1019237
18-047936,2018-10,10/02/2018 08:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2425,FALL AVE,59, , ,2425,FALL,898877,1026529
18-046781,2018-10,10/02/2018 08:13,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1547,S THERESA AVE,31,PARKING LOT,WYMAN SCHOOL,1547,THERESA,895305.9,1014367
18-046785,2018-10,10/02/2018 08:25,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3201,HARTFORD ST,25, , ,3201,HARTFORD,895738.9,1007881
18-046871,2018-10,10/02/2018 08:30,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4246,ATHLONE AVE,68, ,1ST FLOOR,4246,ATHLONE,897900.9,1034639
18-046822,2018-10,10/02/2018 09:00,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,5500,S BROADWAY,1, ,@ THE RIVERVIEW,5500,BROADWAY,894264.3,993598.6
18-046787,2018-10,10/02/2018 09:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,BELT AVE / WABADA AVE,50, , , , ,885750.8,1033812
18-046800,2018-10,10/02/2018 09:28,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N GARRISON AVE / SULLIVAN AVE,59, , , , ,901079.1,1028377
18-046788,2018-10,10/02/2018 09:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1200,LOCUST ST,36, , , , ,906554.1,1018453
18-046789,2018-10,10/02/2018 09:50,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,801,MARKET ST,35,CITY GARDEN, , , ,907690.9,1017161
18-046843,2018-10,10/02/2018 10:00,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5522,DEWEY AVE,3, , ,5522,DEWEY,889770.4,996756.9
18-049228,2018-10,10/02/2018 10:02,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,7307,PENNSYLVANIA AVE,2, ,ALLEY,7307,PENNSYLVANIA,889728.4,989284.9
18-046792,2018-10,10/02/2018 10:06,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,900,N BROADWAY,35, , ,900,BROADWAY,909611.1,1019374
18-046791,2018-10,10/02/2018 10:11,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,800,WASHINGTON AVE,35,RENAISSANCE GRAND HOTEL, , , ,0,0
18-046881,2018-10,10/02/2018 10:12,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2709,TENNESSEE AVE,25, , ,2709,TENNESSEE,894996.1,1009783
18-046932,2018-10,10/02/2018 10:30,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4534,OLIVE ST,38, , ,4534,OLIVE,889791.6,1025043
18-046801,2018-10,10/02/2018 10:40,Y, , ,1, ,266400,2,PUBLIC ORDER-ANIMAL VIOLATION,3291,S KINGSHIGHWAY BLVD,14, ,@QT - S KINGSHIGHWAY / FYLER, , ,885690.1,1007605
18-046811,2018-10,10/02/2018 11:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 18TH ST / MARKET ST,36, , , , ,904372.4,1018055
18-046826,2018-10,10/02/2018 11:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1390,HODIAMONT AVE,78, , ,1370,HODIAMONT,880984.1,1033735
18-046815,2018-10,10/02/2018 11:37,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2653,SHENANDOAH AVE,24, , , , ,898946.5,1010382
18-046828,2018-10,10/02/2018 11:53,Y, , ,1, ,250000,1,LOITERING-BEGGING,4600,CHIPPEWA ST,5, ,4600 CHIPPEWA ST, , ,885747.1,1003901
18-046906,2018-10,10/02/2018 12:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1200,N JEFFERSON AVE,61,GATEWAY MIDDLE SCHOOL, ,1200,JEFFERSON,902233.3,1022362
18-046962,2018-10,10/02/2018 12:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,2920,MERAMEC ST,17, , ,4755,MICHIGAN,895897,1000157
