Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-000718,2019-01,01/04/2019 15:30,Y, , ,1, , 52312,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1100,N COMPTON AVE,59, , ,1100,COMPTON,899118.5,1022775
19-003128,2019-01,01/04/2019 15:32,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,315,N 10TH ST,35, , ,315,10TH,907440.4,1018277
19-000597,2019-01,01/04/2019 15:36,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / I 70 WESTBOU,70, , , , ,887539.4,1044045
19-000586,2019-01,01/04/2019 15:40,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 64 EASTBOUND / S KINGSHIGHWA,40, , , , ,887218.9,1018721
19-000604,2019-01,01/04/2019 15:50,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS, , ,893788.8,1005469
19-000591,2019-01,01/04/2019 15:52,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1102,WASHINGTON AVE,35, , , , ,907375.6,1018946
19-000620,2019-01,01/04/2019 16:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,3311,WASHINGTON AVE,77, , ,3311,WASHINGTON,898298.5,1021291
19-000989,2019-01,01/04/2019 16:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2120,GASCONADE ST,18, , ,2120,GASCONADE,898662.7,1000045
19-000602,2019-01,01/04/2019 16:14,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,KOSSUTH AVE / PRAIRIE AVE,83, , , , ,900622.6,1031700
19-000610,2019-01,01/04/2019 16:15,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1206,BRYANT ST,61, , ,1206,BRYANT,904761.1,1021723
19-000612,2019-01,01/04/2019 16:18,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,GOODFELLOW BLVD / WABADA AVE,50, , , , ,883766.4,1034726
19-000603,2019-01,01/04/2019 16:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,7100,N BROADWAY,79, , ,7100,BROADWAY,898541,1041932
19-000600,2019-01,01/04/2019 16:30,Y, , ,1, ,250000,2,LOITERING-BEGGING,901,S VANDEVENTER AVE,39, , , , ,892021.8,1017877
19-000621,2019-01,01/04/2019 16:40,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,610,WASHINGTON AVE,35, , ,610,WASHINGTON,908919.9,1018442
19-000607,2019-01,01/04/2019 16:54,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,101,S 14TH ST,36,ENTERPRISE CENTER, , , ,905595.6,1017724
19-000609,2019-01,01/04/2019 17:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / NOTTINGHAM AVE,7, , , , ,879572.7,1002646
19-000740,2019-01,01/04/2019 17:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",4116,PAGE BLVD,58, , ,4116,PAGE,894615.9,1025919
19-001006,2019-01,01/04/2019 17:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,CAMPBELL PLZ,13,CDG ENGINEERS,SUITE 3A,1,CAMPBELL,880886.1,1009386
19-000802,2019-01,01/04/2019 17:00,Y, , ,1, , 73313,2,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3945,WINNEBAGO ST,15, , ,3945,WINNEBAGO,890451.4,1004308
19-000615,2019-01,01/04/2019 17:00,Y, , ,1, , 62601,4,"LARCENY-PURSESNATCH $500-$24,999",300,S 18TH ST,36,METROLINK- UNION STATION,@METROLINK - UNION STATION,410,EUCLID,903924.3,1017158
19-000672,2019-01,01/04/2019 17:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 20TH ST / WASHINGTON AVE,36, , ,1933,WASHINGTON,903711.6,1019877
19-000634,2019-01,01/04/2019 17:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DR MARTIN LUTHER KING DR / N E,53, , , , ,889160.4,1030039
19-000611,2019-01,01/04/2019 17:15,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2727,N KINGSHIGHWAY BLVD,52, ,@BISHOP HEALY,2727,KINGSHIGHWAY,889447.5,1032841
19-000626,2019-01,01/04/2019 17:28,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",7875,GOYA PL,1, , ,7875,GOYA,886366.9,989294.9
19-002348,2019-01,01/04/2019 17:28,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7875,GOYA PL,1, , ,7875,GOYA,886366.9,989294.9
19-000617,2019-01,01/04/2019 17:31,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2227,MENARD ST,21, , ,2225,MENARD,903458.9,1009437
19-000616,2019-01,01/04/2019 17:34,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / SAINT LOUIS A,63,I 70 EASTBOUND/ ST LOUIS AVE, , , ,907627,1026542
19-000665,2019-01,01/04/2019 17:57,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",464,N 6TH ST,35, , ,464,6TH,908880.9,1018223
19-000663,2019-01,01/04/2019 18:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S JEFFERSON AVE / WYOMING ST,22, , , , ,898978.3,1006399
19-000636,2019-01,01/04/2019 18:00,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3441,UNION BLVD,50, , , , ,888907.4,1035695
19-000624,2019-01,01/04/2019 18:08,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4255,CLAYTON AVE,38, , ,4249,CLAYTON,890835.6,1019367
19-000627,2019-01,01/04/2019 18:20,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4444,ATHLONE AVE,68, , ,4444,ATHLONE,898465.1,1035224
19-000628,2019-01,01/04/2019 18:20,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1163,HOWELL ST,74,@RESIDENCE,@RESIDENCE,1163,HOWELL,894870.6,1051794
19-000625,2019-01,01/04/2019 18:20,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,RED BUD AVE / E SACRAMENTO AVE,68, , , , ,896916,1032361
19-000703,2019-01,01/04/2019 18:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4608,EVANS AVE,54, , ,2701,HENRIETTA,890867.1,1028496
19-001104,2019-01,01/04/2019 18:32,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,1410,OHIO AVE,31, , ,1410,OHIO,899701.4,1014582
19-000632,2019-01,01/04/2019 18:35,Y, , ,1, , 43012,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3238,MORGANFORD RD,15, , ,3238,MORGANFORD,888348.3,1007248
19-000629,2019-01,01/04/2019 18:50,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,GLASGOW AVE / UNIVERSITY ST,59, , ,2904,UNIVERSITY,901056.9,1027218
19-000640,2019-01,01/04/2019 19:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4229,W COTE BRILLIANTE AVE,57, , ,4200,COTE BRILLIANTE,894410.9,1028080
19-000892,2019-01,01/04/2019 19:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,731,HODIAMONT AVE,48,METROLINK - DELMAR, ,731,HODIAMONT,878834.8,1027680
19-000640,2019-01,01/04/2019 19:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4229,W COTE BRILLIANTE AVE,57, , ,4200,COTE BRILLIANTE,894410.9,1028080
19-000656,2019-01,01/04/2019 19:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4205,WASHINGTON AVE,38, , ,4205,WASHINGTON,892695,1024230
19-000640,2019-01,01/04/2019 19:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4229,W COTE BRILLIANTE AVE,57, , ,4200,COTE BRILLIANTE,894410.9,1028080
19-000651,2019-01,01/04/2019 19:00,Y, , ,1, , 43015,4,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,2500,HEBERT ST,60, ,CITY STREET,4810,ENRIGHT,903576.6,1027776
19-000637,2019-01,01/04/2019 19:19,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6116,DR MARTIN LUTHER KING DR,78, , ,6116,DR MARTIN LUTHER KING,881259.9,1034806
19-000641,2019-01,01/04/2019 19:29,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8681,ORIOLE AVE,74, , ,8681,ORIOLE,894569.5,1049066
19-000666,2019-01,01/04/2019 19:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,300,WALSH ST,17, , ,300,WALSH,893913.2,995171.7
19-000659,2019-01,01/04/2019 19:50,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,313,N EUCLID AVE,38,EL BURRO LOCO, ,313,EUCLID,888222.2,1023907
19-000667,2019-01,01/04/2019 19:51,Y, , ,1, ,204100,5,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,1611,HODIAMONT AVE,50,ST. LOUIS TRANSITIONAL HOPE HOUSE, ,1139,HODIAMONT,881618.4,1035236
19-001096,2019-01,01/04/2019 20:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1734,PRESERVATION PL,61, , ,1734,PRESERVATION,906189.8,1022184
19-000747,2019-01,01/04/2019 20:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1527,PRESERVATION PL,61, , ,1527,PRESERVATION,906189.8,1022184
19-000647,2019-01,01/04/2019 20:05,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3700,WINNEBAGO ST,15, , ,3653,GILES,892587.4,1003840
19-000639,2019-01,01/04/2019 20:10,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,5804,MARQUETTE AVE,14, , ,5804,MARQUETTE,879950.6,1006988
19-000643,2019-01,01/04/2019 20:36,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,HAMILTON AVE / HAMILTON TER,78, , , , ,881482.7,1032564
19-000652,2019-01,01/04/2019 20:40,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3816,OHIO AVE,16, ,RESIDENCE,3816,OHIO,897663,1002260
19-000701,2019-01,01/04/2019 20:43,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4928,CHRISTY BLVD,5,ST VINCENT DE PAUL THRIFT STORE, ,4928,CHRISTY,884727.1,1002082
19-000650,2019-01,01/04/2019 20:45,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4636,PENROSE ST,69, ,SINGLE FAMILY RESIDENCE,4636,PENROSE,894841.3,1035646
19-001167,2019-01,01/04/2019 21:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,GOODFELLOW BLVD / I 70 EASTBOU,70, , , , ,887564.6,1043980
19-000681,2019-01,01/04/2019 21:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4012,PECK ST,67, , ,4012,PECK,901816.9,1030392
19-003062,2019-01,01/04/2019 21:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4012,PECK ST,67, ,NUISANCE ABATEMENT PROPERTY,4012,PECK,901816.9,1030392
19-002116,2019-01,01/04/2019 21:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,400,N 4TH ST,35,GENTRY S LANDING, ,400,4TH,909726.3,1018037
19-000735,2019-01,01/04/2019 21:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4209,W CARTER AVE,68, ,RESIDENCE,4209,CARTER,897912.9,1035158
19-000700,2019-01,01/04/2019 21:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3900,IOWA AVE,16, , ,3900,IOWA,897267.1,1001819
19-000653,2019-01,01/04/2019 21:02,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3846,S GRAND BLVD,16,FAMILY DOLLAR, , , ,893423.6,1002800
19-000655,2019-01,01/04/2019 21:33,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4347,S BROADWAY,17, ,PHILLIPS 66,4347,BROADWAY,896495.6,998909.4
19-001198,2019-01,01/04/2019 21:50,Y, , ,1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,1019,PINE ST,35,MAJESTIC HOTEL,@HOTEL- OMNI MAJESTIC,1019,PINE,907166.1,1017926
19-000657,2019-01,01/04/2019 21:51,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4100,GRAVOIS AVE,16,CVS PHARMACY, ,4100,GRAVOIS,889986.9,1003390
19-000719,2019-01,01/04/2019 22:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1722,WAVERLY PL,32, , ,1722,WAVERLY,901241,1012322
19-000693,2019-01,01/04/2019 22:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6155,ADKINS AVE,5, , ,6155,ADKINS,885398.9,996695.7
19-000709,2019-01,01/04/2019 22:15,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,918,HARLAN AVE,74, , ,918,HARLAN,896536.3,1051868
19-000658,2019-01,01/04/2019 22:15,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,1629,TOWER GROVE AVE,28, , ,1629,TOWER GROVE,890020.9,1014582
19-001055,2019-01,01/04/2019 22:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3200,FRANKLIN AVE,77, , ,3200,FRANKLIN,899026.6,1022062
19-000670,2019-01,01/04/2019 22:38,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2852,PENNSYLVANIA AVE,25, ,APT A, , ,896985.8,1008614
19-000662,2019-01,01/04/2019 22:45,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1380,GRANVILLE PL,78, , ,1380,GRANVILLE,884370,1031264
19-000664,2019-01,01/04/2019 22:57,Y, , ,1, ,115200,4,FRAUD-STEALING BY DECEIT/UNDER $150,901,SPRUCE ST,35,ST. LOUIS PARKING CO.,PARKING LOT, , ,907196.8,1016015
19-000668,2019-01,01/04/2019 23:06,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,1192,RIVERVIEW BLVD,74,IMOS PIZZA,PARKING LOT,1192,RIVERVIEW,894537.6,1051914
19-000671,2019-01,01/04/2019 23:34,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,ARLINGTON AVE / PRANGE AVE,71, , , , ,891186,1040353
19-000673,2019-01,01/04/2019 23:45,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2000,MADISON ST,60, , ,2000,MADISON,904374.2,1024178
19-000675,2019-01,01/04/2019 23:50,Y, , ,1, , 43021,6,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 1ST DEGREE,8510,DRURY LA,73, , ,8510,DRURY,892686.3,1048770
19-000675,2019-01,01/04/2019 23:50,Y, , ,1, , 43014,6,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,8510,DRURY LA,73, , ,8510,DRURY,892686.3,1048770
19-000678,2019-01,01/04/2019 23:50,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,2110,HAMPTON AVE,12, ,@HARDEES-HAMPTON,2130,HAMPTON,881135.3,1013671
19-000675,2019-01,01/04/2019 23:50,Y, , ,1, , 43011,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,8510,DRURY LA,73, , ,8510,DRURY,892686.3,1048770
19-000679,2019-01,01/04/2019 23:57,Y, , ,1, ,182130,2,DRUGS-POSSESSION/HEROIN,0,HAMPTON AVE / I 44 EASTBOUND,11, ,ALIAS I 44 EB/HAMPTON, , ,880723.3,1014242
19-001121,2019-01,01/05/2018 20:10,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5718,HENNER AVE,72, , ,5718,HENNER,888798.8,1042132
19-000907,2019-01,01/05/2018 23:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,5067,WINONA AVE,7, ,1ST FLOOR,5067,WINONA,883387.9,1004143
19-000706,2019-01,01/05/2019 00:01,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4936,ASHBY AVE,71, ,VEHICLE PARKED ON STREET IN FRONT OF,4930,ASHBY,895168.3,1039849
19-000973,2019-01,01/05/2019 00:01,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5721,LABADIE AVE,50, , ,5721,LABADIE,885290,1036590
19-000721,2019-01,01/05/2019 00:15,Y, , ,1, , 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5026,N BROADWAY,64,R&R MINI MART, ,5026,BROADWAY,904102.7,1035472
19-000713,2019-01,01/05/2019 00:20,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2707,RAUSCHENBACH AVE,60, , ,1915,OLIVE,904418.8,1025992
19-000676,2019-01,01/05/2019 00:22,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,SIDNEY ST / TEXAS AVE,24, , ,2730,RUSSELL,899154.4,1009509
19-000686,2019-01,01/05/2019 00:40,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",756,S 4TH ST,35, , ,756,4TH,908321.2,1014142
19-000717,2019-01,01/05/2019 00:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,LOCUST ST / N THERESA AVE,77, , , , ,897444.6,1021095
19-000680,2019-01,01/05/2019 00:57,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3509,BAILEY AVE,67, , ,3509,BAILEY,901767.8,1030501
19-000708,2019-01,01/05/2019 01:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",0,BLACKSTONE AVE / DR MARTIN LUT,78, , , , ,883682.5,1033282
19-000684,2019-01,01/05/2019 01:06,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 14TH ST / LOCUST ST,36, ,VEHICLE LEFT ACCIDENT SCENE, , ,905912.1,1018863
19-000683,2019-01,01/05/2019 01:10,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4066,DE TONTY ST,27, , ,4066,DE TONTY,891814.7,1013617
19-000682,2019-01,01/05/2019 01:20,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2101,WITHNELL AVE,22, ,2ND FL,2101,WITHNELL,899784.4,1005900
19-000687,2019-01,01/05/2019 01:25,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3640,KOSCIUSKO ST,18,RIDGECREST APARTMENTS,MULTI-APARTMENT BUILDING,3640,KOSCIUSKO,901146.1,1002759
19-000797,2019-01,01/05/2019 01:30,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3216,JANUARY AVE,14, , ,3216,JANUARY,880766.6,1008292
19-000685,2019-01,01/05/2019 01:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4928,CHRISTY BLVD,5, , , , ,884727.1,1002082
19-000688,2019-01,01/05/2019 01:36,Y, , ,1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,0,N 16TH ST / CASS AVE,61, , , , ,906324.1,1022767
19-000689,2019-01,01/05/2019 01:47,Y, , ,1, , 51211,2,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,6472,LINDENWOOD PL,9, , ,6472,LINDENWOOD,877218.3,1005495
19-000690,2019-01,01/05/2019 01:50,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2205,S 13TH ST,21, , , , ,902669.9,1009774
19-000691,2019-01,01/05/2019 02:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / LINDELL BLVD,37, ,@INTERSECTION, , ,896530.1,1021053
19-000692,2019-01,01/05/2019 02:30,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5300,DR MARTIN LUTHER KING DR,51, , , , ,886534.3,1031322
19-000692,2019-01,01/05/2019 02:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5300,DR MARTIN LUTHER KING DR,51, , , , ,886534.3,1031322
19-000712,2019-01,01/05/2019 02:45,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,411,N 8TH ST,35, , , , ,908132.3,1018345
19-000755,2019-01,01/05/2019 03:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3908,MCDONALD AVE,15, , ,3908,MCDONALD,891381.1,1006204
19-000730,2019-01,01/05/2019 04:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1019,PINE ST,35, , , , ,907166.1,1017926
19-000695,2019-01,01/05/2019 04:20,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2340,MARKET ST,36, ,@HOTEL- COURTYARD BY MARRIOTT,2340,MARKET,901627.6,1018357
19-000694,2019-01,01/05/2019 04:52,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3449,S GRAND BLVD,15, , ,3451,GRAND,893408.2,1005499
19-000697,2019-01,01/05/2019 05:50,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5602,ENRIGHT AVE,48, , ,5602,ENRIGHT,882501.4,1027390
19-000696,2019-01,01/05/2019 06:10,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4607,HAMPTON AVE,8,@ THE HILLS DENTAL CARE,@ THE HILLS DENTAL CARE,4607,HAMPTON,878961.8,1003217
19-000891,2019-01,01/05/2019 07:00,Y, , ,1, , 61701,4,LARCENY-PICKPOCKET UNDER $500,3200,DR MARTIN LUTHER KING DR,59, , ,919,JEFFERSON,899059.7,1023406
19-000698,2019-01,01/05/2019 07:40,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3557,S SPRING AVE,15, , , , ,892205,1004688
19-000699,2019-01,01/05/2019 07:50,Y, , ,1, , 43012,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5823,WILSON AVE,12, ,@HOTEL- RED ROOF,5823,WILSON,881554.4,1013910
19-002204,2019-01,01/05/2019 07:50,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5823,WILSON AVE,12,RED ROOF INN, ,5823,WILSON,881554.4,1013910
19-000760,2019-01,01/05/2019 08:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N 7TH ST / CHESTNUT ST,35, , ,701,MARKET,908242.7,1017204
19-000854,2019-01,01/05/2019 08:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5881,HIGHLAND AVE,50, , ,5881,HIGHLAND,883253.7,1035542
19-000707,2019-01,01/05/2019 08:30,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4611,MARYLAND AVE,38,NORTHSIDE SIDEWALK,NORTHSIDE SIDEWALK,4600,MARYLAND,888909.9,1023692
19-000704,2019-01,01/05/2019 08:40,Y, , ,1, ,250000,1,LOITERING-BEGGING,5700,MICHIGAN AVE,1,CARONDOLET NEIGHBORHOOD,HIGHWAY 55 NORTHBOUND EXIT RAMP, , ,893003.7,993706
19-000742,2019-01,01/05/2019 09:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,0,HEREFORD ST / WILSON AVE,12, , , , ,885657.9,1013038
19-001063,2019-01,01/05/2019 09:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4001,GOODFELLOW BLVD,70,GOODFELLOW AUTO REPAIR, ,4001,GOODFELLOW,885667.9,1039578
19-000771,2019-01,01/05/2019 09:30,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5801,GRAVOIS AVE,5, , ,5801,GRAVOIS,884640.5,999201.4
19-000711,2019-01,01/05/2019 09:44,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, , ,300,CARR,910318.8,1019871
19-000737,2019-01,01/05/2019 10:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1819,PRAIRIE AVE,59, , ,1819,PRAIRIE,897746.1,1026129
19-001211,2019-01,01/05/2019 10:01,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,5889,DR MARTIN LUTHER KING DR,50, , ,5889,DR MARTIN LUTHER KING,882468.8,1034248
19-000720,2019-01,01/05/2019 10:20,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1520,ARLINGTON AVE,50, , ,1520,ARLINGTON,885863.3,1032075
19-000820,2019-01,01/05/2019 10:40,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,7621,VIRGINIA AVE,2, , ,7621,VIRGINIA,888088.9,989050.8
19-000798,2019-01,01/05/2019 11:10,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,710,GOODFELLOW BLVD,48, , ,710,GOODFELLOW,881216.5,1027231
19-000732,2019-01,01/05/2019 11:15,Y, , ,1, , 51112,4,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3501,PALM PL,59,OUTDOOR SHED, ,3501,PALM,901240.5,1029282
19-001549,2019-01,01/05/2019 11:30,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2833,WINNEBAGO ST,19, ,1ST FL,2833,WINNEBAGO,896696.6,1003373
